SYMBOL,foldChange,log2FoldChange,AveExpr,t,B,PValue,PAdj,FDR,falsePos
RPS3AP49,0.959071297903138,-0.0602900248912852,-2.1615524122685,-0.099856996571313,-6.14630302572891,9.228e-01,1.000e+00,0.950896938120544,16142
SETD6,0.9797371919716,-0.0295332871770881,4.18064757181017,-0.0995499992788082,-6.91916706338884,9.230e-01,1.000e+00,0.951084599697156,16147
PGK1P2,1.01951642108611,0.0278850126558332,4.06944569815362,0.0994432907684234,-6.90617915061308,9.231e-01,1.000e+00,0.951113275586211,16148
ATAD3B,1.02198964985767,0.0313805855371525,6.63245427772915,0.0992277500340979,-7.17762288341266,9.233e-01,1.000e+00,0.951225379015291,16151
RNF8,1.02082194468853,0.0297312482759766,4.56097089199713,0.0991003207536043,-6.96475875036486,9.234e-01,1.000e+00,0.951225379015291,16152
DCTN6-DT,1.05800425140506,0.0813454246813036,-0.719353531115072,0.0989236225029604,-6.30855096407619,9.235e-01,1.000e+00,0.951225379015291,16153
XRN1,0.968231217327473,-0.0465764851365451,5.10610066332663,-0.0988872552977004,-7.0271420111134,9.235e-01,1.000e+00,0.951225379015291,16154
MDM2,0.972110813767657,-0.0408073146358712,4.51896734317638,-0.098838554837406,-6.95919022311437,9.236e-01,1.000e+00,0.951225379015291,16155
SEC61A1,0.988569312858592,-0.0165859718143597,9.07615871711359,-0.0988064289401079,-7.36565961168829,9.236e-01,1.000e+00,0.951225379015291,16156
MOB4,0.955492634563529,-0.0656833426889492,4.56397022488635,-0.098745690664044,-6.96423979662338,9.236e-01,1.000e+00,0.951225379015291,16157
MHENCR,0.976046999808682,-0.0349774750107441,3.71288727553742,-0.0987373644089916,-6.86469102434066,9.237e-01,1.000e+00,0.951225379015291,16158
MPI,0.983169988006759,-0.0244872178410098,6.26941848031915,-0.098652599697176,-7.14545977053524,9.237e-01,1.000e+00,0.951236629829541,16159
RPL9P7,0.945662641554211,-0.0806024907738163,-0.406218122880895,-0.098264078039669,-6.34673779193574,9.240e-01,1.000e+00,0.951488858687081,16164
TRMT61B,0.980434607127576,-0.0285066859068461,4.63867809512865,-0.0977313058428559,-6.97380195060389,9.244e-01,1.000e+00,0.951855509869038,16171
TMEM132A,1.02724502299063,0.0387803406548723,6.56181530869789,0.0974470323360102,-7.17176637709555,9.247e-01,1.000e+00,0.952025001274763,16175
ZNF26,0.97743433204249,-0.0329283152489999,3.96968222359034,-0.0973451286281123,-6.89447323556707,9.247e-01,1.000e+00,0.952049807900296,16176
HNRNPA3P9,1.05245076605062,0.0737527451814703,-1.71735000417214,0.0972042154831844,-6.19449566573621,9.248e-01,1.000e+00,0.952105556508709,16178
SHBG,0.936714050585165,-0.0943193893334722,-0.404657119200653,-0.097114068120554,-6.34663147364202,9.249e-01,1.000e+00,0.952121032387557,16179
ITPR1,0.973276253319283,-0.0390787392883953,3.49613963611413,-0.0967964467888705,-6.84017793052259,9.252e-01,1.000e+00,0.952249840934307,16183
CRTC2,0.978497413802861,-0.0313600571152195,6.1501702077688,-0.0966823214536375,-7.13467651633681,9.252e-01,1.000e+00,0.952249840934307,16183
ARHGEF3,0.980084669353403,-0.0290217060883231,3.88205348286009,-0.0966368291554243,-6.88445252657659,9.253e-01,1.000e+00,0.952249840934307,16184
LINC02245,1.0250119854753,0.0356407792767504,1.20529058368543,0.0966338239043577,-6.56808008828652,9.253e-01,1.000e+00,0.952249840934307,16185
OCLN,1.02639753714359,0.0375896137758227,3.55680308449068,0.096598457393797,-6.84728092030642,9.253e-01,1.000e+00,0.952249840934307,16186
ASL,1.02301120211644,0.0328219428831975,5.37782766328192,0.0964545641554947,-7.05837830990134,9.254e-01,1.000e+00,0.952307927017221,16188
LATS1,1.02349935237959,0.0335101894946401,4.95128656318396,0.0956808528371168,-7.01097909202777,9.260e-01,1.000e+00,0.952865438615752,16199
TLNRD1,0.971355016979653,-0.0419294175467542,4.56483343549356,-0.0956018909159371,-6.96517516329382,9.261e-01,1.000e+00,0.952872004601671,16200
CD14,0.915943409938068,-0.126669628359603,-1.8247553221563,-0.0954812227805647,-6.18274946402992,9.262e-01,1.000e+00,0.952899142291742,16201
COBL,0.976749558154696,-0.0339393971000406,2.19526013103503,-0.0954263018682206,-6.69386914985161,9.262e-01,1.000e+00,0.952899142291742,16202
GSK3A,0.976483834349708,-0.0343319343355164,5.6821739753471,-0.0939736660347184,-7.08967938730319,9.273e-01,1.000e+00,0.95399489579138,16222
TMEM242-DT,1.05166683246398,0.0726777319303515,-1.45600333544188,0.093650920345134,-6.2239332212309,9.276e-01,1.000e+00,0.954194708516267,16226
TMF1,0.974701730041789,-0.0369672897924449,5.17117760277077,-0.0935291201329077,-7.03527337446232,9.277e-01,1.000e+00,0.954235174389553,16228
RPL12P35,1.02997786575717,0.042613334199284,0.522216877795129,0.0933401768842022,-6.47271052901511,9.278e-01,1.000e+00,0.954239015937326,16229
TGFBRAP1-AS1,1.03614493369636,0.0512258181793228,-0.264442061267837,0.0933221067150274,-6.36559863788094,9.278e-01,1.000e+00,0.954239015937326,16230
ARMH1,1.03777525489627,0.0534940412359279,0.528883041563825,0.0933075970564405,-6.47354016953796,9.278e-01,1.000e+00,0.954239015937326,16231
CABIN1,0.980290699505698,-0.0287184593889354,5.52000366816618,-0.0932412089362865,-7.07310679304584,9.279e-01,1.000e+00,0.954239015937326,16232
PLA2G6,1.02905208069035,0.0413159993867098,2.03815976994653,0.0931519545733711,-6.67591187832324,9.280e-01,1.000e+00,0.954253672256462,16233
ABHD17A,1.02141692580385,0.0305718711249297,6.98911639243282,0.0925362675879731,-7.20815224201294,9.284e-01,1.000e+00,0.954685622129822,16241
CHAC2,0.964331308433898,-0.0523992068163546,3.42905222393501,-0.0923853101802196,-6.83292180185079,9.286e-01,1.000e+00,0.954749165720796,16243
FOXS1,0.933216576476562,-0.0997161611313295,-2.23805500539649,-0.0920627107421372,-6.13931452510454,9.288e-01,1.000e+00,0.954948754726839,16247
TSPAN17,0.985903230109772,-0.0204820469577003,7.48011730099061,-0.0918448021929399,-7.24678420729704,9.290e-01,1.000e+00,0.95506534799792,16250
ZNF562,1.02147007982728,0.0306469462963128,2.40396266806227,0.0917332882731603,-6.7188028504318,9.291e-01,1.000e+00,0.955097604221446,16252
GAB2,1.043830489524,0.0618874477518983,0.872619227153708,0.0914942361757358,-6.52212501089701,9.292e-01,1.000e+00,0.955230938336651,16255
RLF,1.03054703061625,0.0434103460111572,5.18318913668371,0.091404372117606,-7.03732420063493,9.293e-01,1.000e+00,0.955246026283852,16256
TOMM34,1.01498970215048,0.0214650902362692,7.26634446630742,0.0912914851094103,-7.2303913975073,9.294e-01,1.000e+00,0.95527935833422,16258
CAP1P1,1.01863975102924,0.0266439226561257,3.95294080824164,0.0911643520343033,-6.89337379731039,9.295e-01,1.000e+00,0.955323976706188,16260
DNAJC6,0.94955085563296,-0.0746828252080078,0.108714117657311,-0.0910158491812565,-6.41522911690285,9.296e-01,1.000e+00,0.955385524744365,16262
CTAGE12P,0.94464098854468,-0.0821619586290394,-2.16298208758676,-0.0908335667530682,-6.14683632078651,9.297e-01,1.000e+00,0.95547383347377,16264
NKAP,1.01770380908356,0.0253177428059934,3.95372004631055,0.090673533633465,-6.89349754075415,9.299e-01,1.000e+00,0.955544505368142,16266
LYNX1,1.03740558007638,0.0529800349131433,2.38694756630947,0.0902620310867308,-6.71696109500601,9.302e-01,1.000e+00,0.955814415435943,16272
RPS14P8,1.03248619954538,0.0461224983706202,-0.398231680326369,0.0901084220517637,-6.34882959201611,9.303e-01,1.000e+00,0.955879976569114,16274
MRPL32P2,0.968513712334941,-0.0461556200623705,0.245118179313022,-0.090030755499571,-6.43354942206554,9.304e-01,1.000e+00,0.955884827940005,16275
RNF149,0.987712163294137,-0.0178374185524888,6.70438705767096,-0.0899605703167792,-7.18452706745157,9.304e-01,1.000e+00,0.955884827940005,16276
ZRSR2,1.01948726135701,0.0278437487808159,3.18271195852242,0.0895294092647134,-6.80587772564942,9.308e-01,1.000e+00,0.956170251533336,16282
LINC02965,0.952920819654224,-0.0695717525653645,-3.79783710412511,-0.0891639054269778,-5.9866988632733,9.310e-01,1.000e+00,0.956403643490633,16287
GPALPP1,1.02298644458716,0.032787028312518,3.91696345559029,0.0885206615954066,-6.88946818900546,9.315e-01,1.000e+00,0.956752340276613,16293
RASA1,1.01688889525906,0.0241620597115642,4.92691936944729,0.0885192398856227,-7.00871971936094,9.315e-01,1.000e+00,0.956752340276613,16294
ACOT7,0.987426792224254,-0.0182543040876038,8.14388015727317,-0.0885109885791257,-7.29714817962972,9.315e-01,1.000e+00,0.956752340276613,16295
CWC25,1.02083191834075,0.0297453436511619,4.38815087895633,0.0882905939934357,-6.94520665742181,9.317e-01,1.000e+00,0.956863131142702,16298
ANKS3,1.02816797359779,0.0400759793957395,3.93180332450037,0.0881922973933529,-6.89131740858483,9.318e-01,1.000e+00,0.956863131142702,16299
SMIM3,1.02676803338622,0.0381102859567504,3.15569785392263,0.088090502151767,-6.80318408871798,9.319e-01,1.000e+00,0.956863131142702,16300
SCAMP1,1.03685609856711,0.0522156817216599,5.92884816505412,0.0880874229456343,-7.11490937192089,9.319e-01,1.000e+00,0.956863131142702,16301
FAM66C,0.977809400989698,-0.032374818917444,2.67433712106863,-0.0878225482856128,-6.74933328670863,9.321e-01,1.000e+00,0.957016723691154,16305
SFXN2,0.979734515776949,-0.0295372279665731,2.91591393821609,-0.0875782900226873,-6.77630396111689,9.323e-01,1.000e+00,0.957153977711058,16308
GPAA1,0.983403600049257,-0.0241444582933017,7.42237606332851,-0.0871599396278284,-7.24280625295809,9.326e-01,1.000e+00,0.957429078579892,16314
ANAPC13,1.03912798035971,0.0553733493910933,5.77368424768544,0.0870758585355923,-7.0996946361016,9.326e-01,1.000e+00,0.957439469651403,16315
SMIM8,0.973489088677043,-0.0387632862548268,2.89834494088928,-0.0869585643460448,-6.77420585998833,9.327e-01,1.000e+00,0.95747615811254,16316
FOXP2,0.92657904228783,-0.110014043564477,-2.12635431863074,-0.0867271895165694,-6.15089152356511,9.329e-01,1.000e+00,0.957603168524808,16319
PANK2-AS1,1.02992092648123,0.042533576872021,2.30785805379208,0.086649948621762,-6.70850084645457,9.330e-01,1.000e+00,0.957608134758693,16321
HSPA5-DT,1.05369138047852,0.0754523726190164,-2.04243304056375,0.0865309513517855,-6.16058973462764,9.331e-01,1.000e+00,0.95764615901968,16322
PPIAL4A,0.973501659225815,-0.0387446570257012,0.663335779404009,-0.0863211062871124,-6.49263441516322,9.332e-01,1.000e+00,0.957756100365893,16325
ERICH2,1.02472761601237,0.0352404763150677,0.715798986525486,0.0860839161917045,-6.50055706543586,9.334e-01,1.000e+00,0.957765744128588,16326
TRIM45,1.02610498948684,0.0371783528385019,2.27222136378094,0.0860634752152431,-6.70464189385334,9.334e-01,1.000e+00,0.957765744128588,16327
TBL1XR1,1.03339779817802,0.0473957149824047,5.75102595146265,0.0859515387001928,-7.09757463182388,9.335e-01,1.000e+00,0.957765744128588,16328
LSM3P3,0.962074481915897,-0.0557795059532431,-1.31016438919212,-0.0858974387381193,-6.24044942771224,9.336e-01,1.000e+00,0.957765744128588,16329
SEC11B,1.04020873902955,0.056873063505928,0.443707992374784,0.0858894344106271,-6.46199212349832,9.336e-01,1.000e+00,0.957765744128588,16330
GEMIN6,1.02018023974527,0.0288240620153117,3.91927667709267,0.0858830672890451,-6.88994157155804,9.336e-01,1.000e+00,0.957765744128588,16331
SMPD1,1.03068247663717,0.0435999486752787,2.52392666963796,0.0854383345659251,-6.73317397661686,9.339e-01,1.000e+00,0.958061532727558,16337
WAKMAR2,0.931881095703283,-0.101782210375645,-1.39868172911605,-0.0853105657950454,-6.23059323210759,9.340e-01,1.000e+00,0.958077044111032,16338
PNMA8A,1.01884930327827,0.0269406800702585,4.36176629688889,0.0852767463597541,-6.94238909008123,9.340e-01,1.000e+00,0.958077044111032,16339
SERBP1P1,1.01920596973191,0.0274456329397785,3.8106334930653,0.0850872746317003,-6.87740241411374,9.342e-01,1.000e+00,0.958117848003309,16341
ANO1,1.04380702736375,0.0618550199554389,-0.0227188901042019,0.0850831905622587,-6.39820549781357,9.342e-01,1.000e+00,0.958117848003309,16342
DHRS7B,0.9851381382353,-0.0216020582636931,5.54549988286642,-0.0848468788785505,-7.07676483486078,9.344e-01,1.000e+00,0.958248648185272,16345
CIAPIN1,1.01145979896555,0.0164389803157752,7.13712422310663,0.0840683766446017,-7.22082939934425,9.350e-01,1.000e+00,0.958808423008058,16355
PDAP1,0.985072887732496,-0.0216976181561144,6.69286939188612,-0.0835644385492271,-7.18422088762811,9.354e-01,1.000e+00,0.959150933923741,16362
PLOD1,1.0118287850821,0.0169651874526053,8.56748526137091,0.083417377428457,-7.32925783388697,9.355e-01,1.000e+00,0.959211063345777,16364
IKZF5,1.02583250461934,0.0367951905146038,3.71160380596188,0.0832030087714898,-6.86634675080266,9.356e-01,1.000e+00,0.959265016274586,16366
CXCL2,0.956230548482706,-0.0645695990108774,2.95153002144227,-0.083120198646886,-6.7806287330134,9.357e-01,1.000e+00,0.959265016274586,16367
PGBD1,1.01824679878933,0.0260872787380659,2.82093621657357,0.0831069369642707,-6.76634337412759,9.357e-01,1.000e+00,0.959265016274586,16368
PAPOLA-DT,0.972242839220959,-0.0406113909501267,2.52795059925547,-0.0830381975657766,-6.73338914819084,9.358e-01,1.000e+00,0.959265016274586,16369
PRKD3,1.03057744239864,0.043452919788928,5.79370718932051,0.0829938466916484,-7.10203538723036,9.358e-01,1.000e+00,0.959265016274586,16370
NAGA,0.986906713823207,-0.0190143727843264,6.06986659974147,-0.0828755050452389,-7.12855501321397,9.359e-01,1.000e+00,0.959268832249488,16371
GORAB-AS1,0.93950490950251,-0.0900273942357326,-2.25036767092985,-0.0828468898015687,-6.13867965649718,9.359e-01,1.000e+00,0.959268832249488,16372
HSF4,1.04069010610101,0.0575405307409205,1.037301583242,0.0822810290582608,-6.54625559180515,9.363e-01,1.000e+00,0.959580049070849,16378
SLC25A53,0.972115853223768,-0.0407998356742216,1.15995184998378,-0.0822422149044572,-6.5630282320069,9.364e-01,1.000e+00,0.959580049070849,16379
AGFG1,0.98570398385104,-0.0207736380903878,6.52191025788391,-0.0822401439596157,-7.16951918793791,9.364e-01,1.000e+00,0.959580049070849,16380
CNOT6L,0.974347314553118,-0.0374919697382605,3.6798159336818,-0.0821675453015019,-6.86237953079899,9.364e-01,1.000e+00,0.95958124629597,16381
ST3GAL4,1.01762779615255,0.0252099829909636,4.84178000555957,0.0813354508577373,-6.9997713993634,9.371e-01,1.000e+00,0.960183016761947,16392
STRAP,1.02095491687833,0.0299191613850862,8.76214412817658,0.0811798637178933,-7.34399133655009,9.372e-01,1.000e+00,0.960229095721314,16394
PRDX3,0.97292875151009,-0.0395939359309967,8.60507330537857,-0.08111644823468,-7.33215264091605,9.372e-01,1.000e+00,0.960229095721314,16395
SHC2,1.04218739142276,0.0596147059942722,3.27277048291173,0.0810638026754822,-6.81706051691322,9.373e-01,1.000e+00,0.960229095721314,16396
TSPAN9,0.970392968758967,-0.0433589978227147,3.95984775593472,-0.0807213165710866,-6.89508430532826,9.375e-01,1.000e+00,0.960443641516666,16401
LSM6,1.01808618550158,0.0258596971038223,3.38901955705787,0.0803683862765852,-6.82986714744621,9.378e-01,1.000e+00,0.960666427905268,16405
PRPF40A,0.9866644892327,-0.0193685086946189,8.02260430334419,-0.0802114026385241,-7.28886790104822,9.379e-01,1.000e+00,0.960694547479057,16407
DDI2,0.985266828376684,-0.0214136090543215,4.53044868059964,-0.0801465935004538,-6.96268258975598,9.380e-01,1.000e+00,0.960694547479057,16408
GABPB1,1.02638213385887,0.0375679628964791,4.12740585143106,0.0801193564330655,-6.91487082364341,9.380e-01,1.000e+00,0.960694547479057,16409
ATAT1,0.97749102568298,-0.0328446377482874,2.40881939943974,-0.0800452743690714,-6.71986374678707,9.381e-01,1.000e+00,0.960696862358808,16410
HTRA2,1.01621511179399,0.0232058232417085,5.76011645062563,0.0798583124795619,-7.09915630821578,9.382e-01,1.000e+00,0.9607883995904,16412
DCAF8L2,1.04782639171538,0.0673997048915114,-3.72521682772437,0.079698058693122,-5.9942280017537,9.383e-01,1.000e+00,0.960858818811321,16414
NUDT16,1.01673519997762,0.0239439904810963,4.22536714238718,0.079424684488275,-6.92660462174983,9.385e-01,1.000e+00,0.960969400109914,16417
IL1A,0.957300682637986,-0.062955956782569,-1.96667581173712,-0.079382872641149,-6.1692170819968,9.386e-01,1.000e+00,0.960969400109914,16418
DCAF12,0.986923015453681,-0.0189905426827783,6.17172424140492,-0.0793446421597405,-7.13841237143152,9.386e-01,1.000e+00,0.960969400109914,16419
RABL2B,1.0168631486251,0.0241255316193136,4.44523089808654,0.0792166059489234,-6.95282852780468,9.387e-01,1.000e+00,0.961014338521496,16421
MYBPH,1.0341376494265,0.0484282291034814,2.60284672775952,0.0786055865723105,-6.74208293833441,9.392e-01,1.000e+00,0.961412980738988,16429
CIBAR1,0.982711483281796,-0.0251601805954627,3.11972342375695,-0.0785697620456619,-6.79971637940079,9.392e-01,1.000e+00,0.961412980738988,16430
TFE3,0.984382203864682,-0.0227095185909292,5.73203908945101,-0.0784886689892476,-7.09624084300028,9.393e-01,1.000e+00,0.961420800120017,16431
CHCHD3P3,0.977202389534112,-0.0332707034835868,3.66191510516087,-0.0771750466020427,-6.8609219150822,9.403e-01,1.000e+00,0.962397698305612,16448
CXXC5,0.965228398357351,-0.0510577326214996,4.64963109960996,-0.0771098638309622,-6.97698286761603,9.403e-01,1.000e+00,0.962397698305612,16449
PLEKHA4,1.02481904043995,0.0353691853327032,5.79007589622611,0.0767819311399347,-7.10257501626327,9.406e-01,1.000e+00,0.962503293749395,16452
FN3K,0.981821679593297,-0.0264670716989626,3.54727478685452,-0.0767684757598397,-6.8479096219462,9.406e-01,1.000e+00,0.962503293749395,16453
RPL22P12,0.970599897204574,-0.0430513875798721,-1.37259980858184,-0.0767624226863372,-6.2345410867517,9.406e-01,1.000e+00,0.962503293749395,16454
SMUG1,1.01467868430924,0.0210229452004658,5.07252985740287,0.0764871713970489,-7.02662222842326,9.408e-01,1.000e+00,0.96263386117795,16457
TCF7,0.948101532199375,-0.0768865292691272,2.90515895039789,-0.0764045360534045,-6.77555780316723,9.409e-01,1.000e+00,0.96263386117795,16458
NSMCE1-DT,0.976162131099106,-0.0348073094897362,0.565721258631508,-0.0763833317151301,-6.4799254728353,9.409e-01,1.000e+00,0.96263386117795,16459
MSL2,0.988163233307761,-0.0171787166078499,5.71633857236196,-0.07615532398695,-7.09485041894034,9.411e-01,1.000e+00,0.96271396605328,16461
CYB561A3,0.98027762532732,-0.0287377008018153,5.63172160944758,-0.0761393656162494,-7.08636833067514,9.411e-01,1.000e+00,0.96271396605328,16462
HMGCR,1.02007506115541,0.0286753153069244,6.49470155535686,0.075552244314996,-7.16794840862559,9.415e-01,1.000e+00,0.963121390101993,16470
PYGO2,0.987484287142574,-0.0181703027019955,6.79935829537543,-0.0754616903264906,-7.19391547767889,9.416e-01,1.000e+00,0.96313659297034,16472
CHORDC1P5,0.966842890450728,-0.0486466204722678,-0.491650297009689,-0.0753381195246278,-6.33808902300838,9.417e-01,1.000e+00,0.963177869961743,16473
DAG1,0.986846337135181,-0.0191026362561777,6.53285322464692,-0.0751872259853684,-7.17110159915525,9.418e-01,1.000e+00,0.963240720561552,16475
POU5F1P5,0.95328515818779,-0.0690202598011078,-2.84755141180668,-0.0750457658735233,-6.0783036532061,9.419e-01,1.000e+00,0.963296115856123,16477
TRIM52,1.01701419961559,0.0243398223340403,3.31935802645546,0.074958535961405,-6.82248543394371,9.420e-01,1.000e+00,0.963308683152495,16478
NIP7,0.987055111239673,-0.0187974565152267,6.39610690063473,-0.0747294232411939,-7.15910713155913,9.422e-01,1.000e+00,0.96343328184353,16481
GALM,0.960888297214895,-0.0575593667194942,-2.47850916618449,-0.0743702176489611,-6.11565646326501,9.425e-01,1.000e+00,0.963659371335116,16486
TMEM185B,0.988433777903734,-0.016783781932574,6.65558103123673,-0.0743004226365708,-7.18184266880224,9.425e-01,1.000e+00,0.963659371335116,16487
RABGGTA,1.01631387396164,0.0233460265948784,5.26503702807188,0.0742166243310161,-7.04817840401348,9.426e-01,1.000e+00,0.963669209450881,16488
MVB12A,0.986068416329352,-0.0202403463827459,6.69856463295976,-0.0737451128545471,-7.18558470200492,9.429e-01,1.000e+00,0.963936375187207,16494
NFIB,1.03950007547707,0.0558898629489417,-2.52194047383568,0.0737355253365919,-6.11159046623581,9.429e-01,1.000e+00,0.963936375187207,16495
HMGN1P38,1.01740186908722,0.0248896497165481,2.69474339010775,0.0736153093956363,-6.75320517110793,9.430e-01,1.000e+00,0.963966413261921,16496
MBTPS1-DT,0.979001300807385,-0.0306173181359024,2.29008218267274,-0.0735224481906428,-6.70718066035805,9.431e-01,1.000e+00,0.963966413261921,16497
FHIP2A,1.02124103419458,0.0303234125400711,3.8820129279142,0.0734812466766677,-6.88671665310966,9.431e-01,1.000e+00,0.963966413261921,16498
LINC01772,0.964198448883976,-0.0525979860297765,-1.65853890285259,-0.0734120527467505,-6.20302179174729,9.432e-01,1.000e+00,0.963966413261921,16499
POLR3C,1.01165010516868,0.0167103979147445,6.13675614618983,0.0732623888645546,-7.13584143054008,9.433e-01,1.000e+00,0.964028218603744,16501
FUT11,1.01596391892704,0.0228491669630895,3.28387226422869,0.0730345708573936,-6.81872468834682,9.435e-01,1.000e+00,0.964151698750632,16504
SGCA,0.92705472556641,-0.109273588859769,-1.07171019607181,-0.0726326938571972,-6.26901037004812,9.438e-01,1.000e+00,0.96440569778183,16510
AGAP1,0.980416009828183,-0.0285340518177195,4.16650641100036,-0.0724683172314192,-6.92006007368084,9.439e-01,1.000e+00,0.96440569778183,16511
FBXO15,0.970828045076123,-0.0427123095258077,0.163238982654053,-0.0724337558189168,-6.42422322694958,9.439e-01,1.000e+00,0.96440569778183,16512
RUFY1-AS1,1.0386887390325,0.0547633905934264,-2.6998523978711,0.0723802264548844,-6.0933611482362,9.440e-01,1.000e+00,0.96440569778183,16513
RNF185,0.987694595579766,-0.0178630789429777,4.9701725526508,-0.0723558274312822,-7.01501270206028,9.440e-01,1.000e+00,0.96440569778183,16514
DIMT1,1.01423960982922,0.020398523224844,5.49130046698806,0.0717677224294849,-7.07254576425605,9.445e-01,1.000e+00,0.964813396859544,16521
RNF216P1,0.983460786897159,-0.0240605651866455,3.69877419410233,-0.0716132093924921,-6.86560921280151,9.446e-01,1.000e+00,0.964878965533409,16524
TAFAZZIN,1.01396599683969,0.0200092726437298,5.19443140633269,0.0714044099407589,-7.04046985514785,9.447e-01,1.000e+00,0.96498735749675,16526
UMAD1,1.02131240246905,0.0304242301283297,3.38622413562485,0.0712699276170004,-6.83034213780454,9.448e-01,1.000e+00,0.965037109309161,16528
ZNF789,1.01987119304857,0.0283869552512508,2.62367471076075,0.0705568793878944,-6.74525932818232,9.454e-01,1.000e+00,0.965486039409779,16537
RPS26P8,1.02805781587159,0.0399214010354536,-0.965687385832871,0.0705487546747824,-6.28174432802005,9.454e-01,1.000e+00,0.965486039409779,16538
PHF24,0.927948370566163,-0.107883556345124,-2.65522346844335,-0.0704464285835804,-6.09823406284188,9.455e-01,1.000e+00,0.965486039409779,16539
FOXF1,1.03307748642666,0.0469484682310122,1.30803165355677,0.070312177974312,-6.58368887196039,9.456e-01,1.000e+00,0.965486039409779,16540
BCCIP,0.984106799562559,-0.0231132032676671,5.79143959677753,-0.0702812275058945,-7.10262005679638,9.456e-01,1.000e+00,0.965486039409779,16541
SNRPGP15,1.03099805831511,0.0440416156722629,-0.716920711580489,0.070250162441103,-6.31112275873853,9.456e-01,1.000e+00,0.965486039409779,16542
LINC01431,0.938314735590386,-0.091856172878265,-2.17091490833802,-0.0702007413754346,-6.14827491008967,9.457e-01,1.000e+00,0.965486039409779,16543
KAT6B,1.01295347066901,0.018567906442323,5.35685509138693,0.0696914320797054,-7.05829824792744,9.461e-01,1.000e+00,0.965831350839928,16550
CD40,1.05757099614796,0.0807545166336578,-2.32005062076759,0.0695173741312185,-6.13298740571899,9.462e-01,1.000e+00,0.965912251336288,16552
TRIM71,0.933293590743477,-0.0995971067559833,-0.96560600362789,-0.0692942147467325,-6.28169526783898,9.464e-01,1.000e+00,0.965944465086758,16553
TRIP11,1.01390576926443,0.0199235768658879,5.85384239996352,0.0692355239093375,-7.10910538742629,9.464e-01,1.000e+00,0.965944465086758,16554
DENND6B,1.02037809145577,0.0291038282715288,2.56739170332056,0.069213235445597,-6.73937320536307,9.464e-01,1.000e+00,0.965944465086758,16555
RPS6KC1,1.01963530182513,0.028053228341709,5.44211097680838,0.0691745749404458,-7.06737885745905,9.465e-01,1.000e+00,0.965944465086758,16556
SMARCB1,1.01070254583118,0.0153584682633836,7.13860412093307,0.0689947197438148,-7.22225637909508,9.466e-01,1.000e+00,0.965944465086758,16557
UBASH3B,1.02533482605334,0.0360951029084111,2.20537059069267,0.0689646730278949,-6.69823860807196,9.466e-01,1.000e+00,0.965944465086758,16558
IL12A,1.05279365452551,0.0742226986955062,0.136261559127396,0.0689076704497074,-6.42084517191688,9.467e-01,1.000e+00,0.965944465086758,16559
ZDHHC17,1.02501477380968,0.0356447038266818,3.86273072717625,0.0689047066395693,-6.8847947741362,9.467e-01,1.000e+00,0.965944465086758,16560
CAVIN3,0.970432398754795,-0.0433003779588121,3.86834999862271,-0.0687824772241251,-6.8854781553224,9.468e-01,1.000e+00,0.965972223800931,16562
CACNB3,0.978571776951419,-0.0312504203724737,3.52842727123699,-0.068726537958536,-6.84647342765284,9.468e-01,1.000e+00,0.965972223800931,16563
DANCR,0.986687808851655,-0.0193344112872209,4.07295192487941,-0.0685392124081934,-6.9093646539832,9.470e-01,1.000e+00,0.966063531470475,16565
BTAF1,1.01615777994586,0.0231244283625198,5.15918454433314,0.0679779180653173,-7.03680428805737,9.474e-01,1.000e+00,0.966449571070556,16573
METTL3,1.01067006877649,0.0153121091849835,5.93513873749484,0.0677430484815579,-7.11724262367462,9.476e-01,1.000e+00,0.966578319082415,16576
DCAF13,1.02250507827153,0.0321080083298222,5.77988127282608,0.0676525753963838,-7.10197372240268,9.476e-01,1.000e+00,0.966593258670782,16577
CCDC47,1.01963316493916,0.0280502048312297,7.17477371626663,0.0673208796277868,-7.22520411320914,9.479e-01,1.000e+00,0.966798291870683,16582
PHACTR1,1.0280343010324,0.0398884017922672,-1.49190382453497,0.0671701206151261,-6.22212057325682,9.480e-01,1.000e+00,0.966860725413788,16584
LHX9,1.02735414058655,0.0389335806808998,0.49753051249782,0.0669615556023839,-6.47174327788463,9.482e-01,1.000e+00,0.966935966530955,16586
RAF1,1.0109586629071,0.0157240080835059,5.89167582934235,0.0668935722998248,-7.11299559152516,9.482e-01,1.000e+00,0.966935966530955,16587
ZNF33A,1.02867582975853,0.0407884122778799,2.75914844317197,0.0668600235545716,-6.76068803042621,9.483e-01,1.000e+00,0.966935966530955,16588
GPANK1,1.01816632592657,0.0259732568839706,4.41403111817061,0.0667168283955008,-6.95015143558544,9.484e-01,1.000e+00,0.966992422331834,16590
MECR,1.01352240274603,0.0193779782704189,5.71693737343779,0.0664265012015199,-7.096019478909,9.486e-01,1.000e+00,0.967164787371384,16594
CCDC134,0.98694946195334,-0.0189518834134024,5.04749162002136,-0.0661121266868779,-7.02408095249401,9.488e-01,1.000e+00,0.967356081807767,16598
ZDHHC6,0.984679240875794,-0.0222742514972722,4.72777081350111,-0.06602834338997,-6.98703512064336,9.489e-01,1.000e+00,0.967365706957185,16599
ELP4,1.01714590317866,0.0245266395637307,4.47574037489334,0.0653089583072947,-6.95752856474269,9.495e-01,1.000e+00,0.967789735557369,16607
