"SYMBOL","baseMean","baseMeanA","baseMeanB","logCPM","foldChange","log2FoldChange","pvalue","padj","FDR","falsePos","a-1","a-2","a-3","c-1","c-2","c-3","regulated"
"RASSF8-AS1",563,226,337,2.82810878607922,1.48796584449185,0.573341410486418,"1.3e-02","1.0e+00",0.0157682465573777,260.254909429519,209,220,249,307,439,265,"normal"
"IQCC",429,249,180,2.40402942646825,0.72308894204747,-0.467754981101216,"1.3e-02","1.0e+00",0.0158467921333185,261.567150952556,242,254,251,187,149,204,"normal"
"EIF3J-DT",609.333333333333,260.666666666667,348.666666666667,2.93692874180123,1.33754277274601,0.419585027619858,"1.4e-02","1.0e+00",0.0158787214745664,262.110055380668,220,269,293,375,338,333,"normal"
"C16orf46",217.333333333333,139.666666666667,77.6666666666667,1.40802353695241,0.558061959744578,-0.841502786356603,"1.4e-02","1.0e+00",0.0158810490814257,262.164358236176,87,191,141,77,96,60,"normal"
"CFAP410",677.333333333333,381.666666666667,295.666666666667,3.06512982801692,0.774774258977715,-0.368152072105333,"1.4e-02","1.0e+00",0.0158920635143299,262.362076558072,371,425,349,294,288,305,"normal"
"AC027682.7",18.6666666666667,5,13.6666666666667,-1.70912281493184,2.73905024274535,1.45367572982378,"1.4e-02","1.0e+00",0.0159267530019284,262.950692061838,0,11,4,14,12,15,"up"
"CACTIN",1615.66666666667,873.333333333333,742.333333333333,4.32193349097131,0.850483714964613,-0.233644483413431,"1.4e-02","1.0e+00",0.0159290384067759,263.004353134278,908,867,845,772,692,763,"normal"
"TRUB2",4082.33333333333,2151,1931.33333333333,5.65928565642734,0.897807607934295,-0.155521773324733,"1.4e-02","1.0e+00",0.0159625312111133,263.573315357902,2264,2099,2090,1934,1876,1984,"normal"
"AC068775.1",162.333333333333,56.3333333333333,106,1.09610909657043,1.87724425316515,0.908616375211069,"1.4e-02","1.0e+00",0.0160083508122694,264.345896963004,55,83,31,110,86,122,"normal"
"CDC37L1",1586.33333333333,716.666666666667,869.666666666667,4.30244677819323,1.21341189010597,0.279069353382166,"1.4e-02","1.0e+00",0.0160835859041813,265.60433762165,805,650,695,927,839,843,"normal"
"Z83844.3",233.333333333333,213,20.3333333333333,1.40558059843882,0.0950884091282054,-3.39458669634811,"1.4e-02","1.0e+00",0.0160975342363696,265.850777913644,170,431,38,0,8,53,"down"
"POLR3C",3043,1612.66666666667,1430.33333333333,5.23553020659132,0.886474423928552,-0.173849087005052,"1.4e-02","1.0e+00",0.0160991877130682,265.894184269035,1541,1667,1630,1357,1434,1500,"normal"
"FAM47E-STBD1",1017.66666666667,775,242.666666666667,3.63321869151325,0.313301211858316,-1.67437774478069,"1.4e-02","1.0e+00",0.016110460413494,266.096474649681,726,724,875,381,317,30,"down"
"LRRFIP1P1",121.666666666667,77,44.6666666666667,0.57979772814461,0.58732721451433,-0.767763606489756,"1.4e-02","1.0e+00",0.0161368944908508,266.549223199873,104,54,73,42,51,41,"normal"
"NUFIP1P1",24,7.33333333333333,16.6666666666667,-1.42852062364092,2.29837638540031,1.20061507513201,"1.4e-02","1.0e+00",0.016147039940963,266.732952784768,12,7,3,14,16,20,"up"
"ZBTB18",1702,766.333333333333,935.666666666667,4.40310033148533,1.22146760017045,0.288615596152565,"1.4e-02","1.0e+00",0.0161636471942841,267.023451649573,886,734,679,923,973,911,"normal"
"AC083862.1",186.666666666667,111.333333333333,75.3333333333333,1.20212613485533,0.676139238761972,-0.564607720589587,"1.4e-02","1.0e+00",0.0161820424425075,267.343523192667,118,121,95,77,63,86,"normal"
"AL162586.1",38.3333333333333,11,27.3333333333333,-0.811156658912407,2.53766311140989,1.34350055627191,"1.4e-02","1.0e+00",0.0162003840973673,267.662746056703,17,1,15,29,29,24,"up"
"FBXO7",12566.3333333333,6035.66666666667,6530.66666666667,7.28160867285213,1.08201152416795,0.113715864942372,"1.4e-02","1.0e+00",0.0162235118988758,268.061087105125,5976,6033,6098,6596,6403,6593,"normal"
"HHIPL2",229,87.3333333333333,141.666666666667,1.56725663174398,1.62457524653741,0.700062567485342,"1.4e-02","1.0e+00",0.0162358625964531,268.281393543791,71,81,110,172,148,105,"normal"
"SLCO2B1",287.333333333333,170.333333333333,117,1.82145410751799,0.686867493580056,-0.541896285208026,"1.4e-02","1.0e+00",0.0162377190095378,268.328306632611,212,161,138,113,118,120,"normal"
"SYT7",575.333333333333,330.333333333333,245,2.82767616981878,0.741988142565002,-0.430531963026939,"1.4e-02","1.0e+00",0.0162456057674337,268.474880912609,381,288,322,263,247,225,"normal"
"AL731577.2",27.3333333333333,9,18.3333333333333,-1.26568150405046,2.04301562427645,1.03070023734572,"1.4e-02","1.0e+00",0.0162960843350942,269.325385806101,7,13,7,18,20,17,"up"
"DHDDS-AS1",46.3333333333333,16.6666666666667,29.6666666666667,-0.612791524253843,1.76799276224726,0.822112368682199,"1.4e-02","1.0e+00",0.0163140356076872,269.638380523855,18,13,19,32,31,26,"normal"
"MGAT2",3718.33333333333,1510,2208.33333333333,5.52935062149778,1.46270754357233,0.548641343218483,"1.4e-02","1.0e+00",0.0163566001417706,270.358243743326,1074,1900,1556,2644,2336,1645,"normal"
"FES",33.3333333333333,22.6666666666667,10.6666666666667,-1.22487167523048,0.476545704368607,-1.06931350865586,"1.4e-02","1.0e+00",0.0163593569680201,270.420170681372,29,24,15,7,11,14,"down"
"ST13P18",20,6,14,-1.63586507261908,2.389243828496,1.2565540920579,"1.4e-02","1.0e+00",0.0163761465874684,270.714079237439,6,4,8,18,15,9,"up"
"AL117209.1",27,8.66666666666667,18.3333333333333,-1.29270546622908,2.1318314885907,1.0920934042403,"1.4e-02","1.0e+00",0.0163761465874684,270.730455384027,6,12,8,16,16,23,"up"
"ELF2",2927.66666666667,1356.33333333333,1571.33333333333,5.18281338443804,1.15857662762069,0.212353466414569,"1.4e-02","1.0e+00",0.0164124015213225,271.346234352024,1208,1394,1467,1572,1632,1510,"normal"
"F8A3",498.333333333333,310.666666666667,187.666666666667,2.61079000250234,0.604113092100704,-0.727109442456091,"1.4e-02","1.0e+00",0.0165083182748733,272.948534356755,302,200,430,156,205,202,"normal"
"MYO10",8499.66666666667,4448,4051.66666666667,6.71710234897627,0.910664537196419,-0.1350083906434,"1.4e-02","1.0e+00",0.0165100284157992,272.99331985524,4393,4559,4392,4004,3916,4235,"normal"
"Z98885.3",22.3333333333333,7,15.3333333333333,-1.542584037777,2.22059219329058,1.15094446954507,"1.4e-02","1.0e+00",0.0165105208080306,273.017972081594,7,7,7,14,12,20,"up"
"TWF1",13515.6666666667,7033,6482.66666666667,7.38622193431853,0.92175029585411,-0.117552120506496,"1.4e-02","1.0e+00",0.0165137585186416,273.088024622776,6916,7045,7138,6388,6675,6385,"normal"
"AL355297.3",24.6666666666667,7,17.6666666666667,-1.38353846097612,2.40562343957611,1.26641083022254,"1.4e-02","1.0e+00",0.0165621856804464,273.905426783222,11,5,5,14,25,14,"up"
"AC009118.2",89.3333333333333,55.3333333333333,34,0.143437431038162,0.617682422017951,-0.695062819770542,"1.4e-02","1.0e+00",0.0165724149490542,274.091170842407,68,46,52,31,39,32,"normal"
"PABPC1P4",27.3333333333333,8.33333333333333,19,-1.26848000622748,2.17540908642525,1.12128672577107,"1.4e-02","1.0e+00",0.0166310109972999,275.07692189534,4,8,13,22,15,20,"up"
"ASAH2",374.333333333333,146.333333333333,228,2.25279134231658,1.55732943398144,0.639074161179129,"1.4e-02","1.0e+00",0.0166400080609216,275.242373335705,119,116,204,229,212,243,"normal"
"XPNPEP1",6913.33333333333,3611,3302.33333333333,6.41933275091738,0.914452028094365,-0.12902060631924,"1.4e-02","1.0e+00",0.0166403853238985,275.265254027929,3556,3540,3737,3258,3297,3352,"normal"
"AC107032.1",41.3333333333333,28.3333333333333,13,-0.939271986421725,0.463392967133914,-1.10969194614863,"1.4e-02","1.0e+00",0.0166751250472414,275.856593656514,24,27,34,9,21,9,"down"
"FAM72C",470.666666666667,47.3333333333333,423.333333333333,2.62967794782436,8.91216058335235,3.15577522804586,"1.4e-02","1.0e+00",0.0166940181380404,276.185836075741,134,8,0,405,473,392,"up"
"CDH6",22.6666666666667,3.66666666666667,19,-1.42293924703095,5.21419916789163,2.38244569085999,"1.4e-02","1.0e+00",0.016728655732864,276.775609100236,0,11,0,13,29,15,"up"
"LINC01124",51,15.6666666666667,35.3333333333333,-0.441201448298802,2.25971692809693,1.17614205936227,"1.4e-02","1.0e+00",0.0167454646912044,277.070458780668,8,20,19,46,20,40,"up"
"AC008438.1",49.6666666666667,15,34.6666666666667,-0.5171132283629,2.30421697369722,1.20427657274317,"1.4e-02","1.0e+00",0.0167482064280926,277.132571765649,10,20,15,22,29,53,"up"
"AC011530.1",263,158.666666666667,104.333333333333,1.69221318455809,0.657981902808179,-0.6038801903918,"1.4e-02","1.0e+00",0.0167934087351721,277.897327749627,181,157,138,80,105,128,"normal"
"AC107032.2",29,9.33333333333333,19.6666666666667,-1.1862397278007,2.07637619300827,1.05406785150843,"1.4e-02","1.0e+00",0.0168283016068839,278.491563292322,10,5,13,22,22,15,"up"
"CA3",32.6666666666667,8.66666666666667,24,-1.02770265376093,2.78526441490436,1.47781429415904,"1.4e-02","1.0e+00",0.016898101966398,279.663587543887,0,15,11,22,25,25,"up"
"GLRX3P2",25.6666666666667,18.3333333333333,7.33333333333333,-1.57556324520112,0.400163863655114,-1.32133720270475,"1.4e-02","1.0e+00",0.0169537119460632,280.600886419292,12,22,21,3,7,12,"down"
"NLRC4",24.3333333333333,3.66666666666667,20.6666666666667,-1.31229191333564,5.53513695332232,2.46861901338164,"1.5e-02","1.0e+00",0.0170603626928421,282.383123291923,11,0,0,26,26,10,"up"
"RPL35P1",77,48.3333333333333,28.6666666666667,-0.0611573623705655,0.595416906857822,-0.748027907416828,"1.5e-02","1.0e+00",0.0170888244221687,282.871310660159,61,44,40,34,24,28,"normal"
"AC025164.2",14.6666666666667,4,10.6666666666667,-2.00175770406272,2.57232596067122,1.36307347005593,"1.5e-02","1.0e+00",0.0171469735013508,283.850999341361,4,7,1,9,10,13,"up"
"GTF2IP1",269,18.3333333333333,250.666666666667,1.87367833843526,13.5648986174686,3.76180636000645,"1.5e-02","1.0e+00",0.0171543554753583,283.990354894557,0,55,0,309,102,341,"up"
"LINC01134",112.333333333333,77,35.3333333333333,0.436028457164258,0.455837584984511,-1.13340821145295,"1.5e-02","1.0e+00",0.0171685087728729,284.241831243684,102,95,34,24,40,42,"down"
"SNORD46",20.6666666666667,14.3333333333333,6.33333333333333,-1.79994995691409,0.460778111900553,-1.11785590806054,"1.5e-02","1.0e+00",0.017178998026419,284.432670323419,14,13,16,9,5,5,"down"
"LINC02817",36,4.33333333333333,31.6666666666667,-0.802387181648084,6.92247675177801,2.79128830349999,"1.5e-02","1.0e+00",0.0171883803527653,284.605201881088,0,13,0,45,12,38,"up"
"AL390728.5",93.6666666666667,35.6666666666667,58,0.319260019566766,1.61793294897986,0.694151820265626,"1.5e-02","1.0e+00",0.017230959709199,285.327461824625,43,28,36,50,66,58,"normal"
"LYRM7",2391,1114,1277,4.89104011886283,1.14518527108825,0.195581020206642,"1.5e-02","1.0e+00",0.0173120549189852,286.687629458396,1050,1146,1146,1195,1342,1294,"normal"
"CHST11",5032.66666666667,2400.66666666667,2632,5.9624483041591,1.09626698068107,0.132599189538552,"1.5e-02","1.0e+00",0.0173494955876275,287.324996426699,2426,2341,2435,2591,2641,2664,"normal"
"CORO7-PAM16",48.3333333333333,35.6666666666667,12.6666666666667,-0.759548438656542,0.354109461154497,-1.49773270448153,"1.5e-02","1.0e+00",0.0174365123415802,288.783517401251,32,51,24,24,5,9,"down"
"AP002478.1",94.6666666666667,29.3333333333333,65.3333333333333,0.360120565548794,2.24759419639207,1.16838158017574,"1.5e-02","1.0e+00",0.0174540281593522,289.09106840335,43,34,11,47,84,65,"up"
"UQCC3",259.333333333333,106.666666666667,152.666666666667,1.73108799174522,1.43029551143177,0.516313251082035,"1.5e-02","1.0e+00",0.0174662829111569,289.311510140403,105,108,107,157,175,126,"normal"
"AL158801.6",43,27.6666666666667,15.3333333333333,-0.866991676290783,0.56175111998059,-0.831996999133569,"1.5e-02","1.0e+00",0.0175474737050051,290.673901923409,22,34,27,15,14,17,"normal"
"AC073254.1",42.3333333333333,5.66666666666667,36.6666666666667,-0.614824819030177,6.23722212719239,2.64090363876232,"1.5e-02","1.0e+00",0.0175692035490055,291.051425992825,0,0,17,39,36,35,"up"
"AC107204.1",74,25.6666666666667,48.3333333333333,0.0212654022157845,1.88506396939391,0.914613481988076,"1.5e-02","1.0e+00",0.0177698739392818,294.393501552082,21,39,17,39,58,48,"normal"
"CD58",1956,1058.66666666667,897.333333333333,4.59780207747423,0.84825934895164,-0.237422669436118,"1.5e-02","1.0e+00",0.0178050870980125,294.994683039871,1053,1055,1068,974,919,799,"normal"
"MATR3",6631,1447.66666666667,5183.33333333333,6.36415852777684,3.58080919070526,1.84028564433353,"1.5e-02","1.0e+00",0.0178496530710912,295.75090173491,1233,245,2865,2665,2986,9899,"up"
"MST1",411,172,239,2.37780744997846,1.38878214961491,0.473820309672432,"1.5e-02","1.0e+00",0.0180027826206328,298.306108023886,165,200,151,211,250,256,"normal"
"RPL7P21",17.6666666666667,5,12.6666666666667,-1.82414948687947,2.44271685655816,1.28848664571193,"1.5e-02","1.0e+00",0.0180175697452293,298.569148248194,3,5,7,9,15,14,"up"
"HDGFL3",6542.33333333333,3096,3446.33333333333,6.34058237090789,1.11297375550569,0.154419573588943,"1.5e-02","1.0e+00",0.0180476376640245,299.085451368213,2928,3031,3329,3398,3435,3506,"normal"
"TRGV5",37,30.3333333333333,6.66666666666667,-1.17670863119373,0.228756327768183,-2.12811644367204,"1.5e-02","1.0e+00",0.0180838573041119,299.703767101047,24,38,29,5,0,15,"down"
"KLRG1",47.3333333333333,10.3333333333333,37,-0.540372189560127,3.53655287305745,1.82234383040469,"1.6e-02","1.0e+00",0.0181806624479042,301.326299411564,7,19,5,10,60,41,"up"
"AL356599.1",112,23.6666666666667,88.3333333333333,0.654568927181098,3.71143833814118,1.89197840009689,"1.6e-02","1.0e+00",0.0183126074047825,303.53146773427,3,44,24,143,41,81,"up"
"DHODH",1021,572.333333333333,448.666666666667,3.65918318184842,0.78475018229417,-0.349694635947938,"1.6e-02","1.0e+00",0.0184192126787757,305.316869363386,598,520,599,512,423,411,"normal"
"AL354892.1",36.6666666666667,30,6.66666666666667,-1.18224440958317,0.225272455636937,-2.15025717077391,"1.6e-02","1.0e+00",0.0184421631335874,305.715738265479,44,34,12,11,9,0,"down"
"SNTA1",854.333333333333,483.333333333333,371,3.40099890347158,0.767477702082639,-0.381803259143448,"1.6e-02","1.0e+00",0.0184572245604391,305.983868762959,451,559,440,391,384,338,"normal"
"BABAM2",1843.33333333333,991,852.333333333333,4.51231645457234,0.859541253670984,-0.218361211393126,"1.6e-02","1.0e+00",0.0184791734842424,306.366217195255,966,973,1034,811,917,829,"normal"
"CNTNAP3B",240,142.666666666667,97.3333333333333,1.56276361841957,0.681996566135738,-0.552163619613595,"1.6e-02","1.0e+00",0.0185793915664388,308.046312171555,115,176,137,90,99,103,"normal"
"ZNF557",769,341.333333333333,427.666666666667,3.26594578145948,1.25213274347009,0.324387516099912,"1.6e-02","1.0e+00",0.0187045277928552,310.139775333332,358,341,325,428,444,411,"normal"
"MTG1",3798.66666666667,1804.33333333333,1994.33333333333,5.55700509474091,1.10500418366682,0.144051831828425,"1.6e-02","1.0e+00",0.018715457712263,310.339719784746,1770,1835,1808,1944,1973,2066,"normal"
"AL358942.1",34.6666666666667,23.6666666666667,11,-1.18344129951824,0.468148147408696,-1.09496294603986,"1.6e-02","1.0e+00",0.018818310687725,312.064046134544,24,31,16,8,16,9,"down"
"AC120114.3",158.666666666667,60,98.6666666666667,1.05643291788078,1.64481093090047,0.717921757377588,"1.6e-02","1.0e+00",0.0188748363868257,313.020286639117,82,44,54,106,79,111,"normal"
"AC007541.1",53.3333333333333,15,38.3333333333333,-0.392672548053233,2.54255720154352,1.34628023168547,"1.6e-02","1.0e+00",0.0189042307232214,313.526666544626,29,12,4,36,35,44,"up"
"SSBP3P1",74.6666666666667,26,48.6666666666667,0.0213478050488897,1.85094873190403,0.888264935590904,"1.6e-02","1.0e+00",0.0189084593737357,313.615707172781,25,24,29,33,47,66,"normal"
"UPK3BL1",527.333333333333,197.333333333333,330,2.73926116284794,1.66860846673587,0.738645470958803,"1.6e-02","1.0e+00",0.0189465586928545,314.266569038378,145,255,192,228,441,321,"normal"
"PIWIL2",122.333333333333,78.3333333333333,44,0.577380623575784,0.557766029163787,-0.84226802543576,"1.6e-02","1.0e+00",0.0189484532304847,314.31694218728,95,46,94,39,40,53,"normal"
"ATXN7L2",628.666666666667,272,356.666666666667,2.97925080023331,1.31004562564442,0.389617058132717,"1.6e-02","1.0e+00",0.0189484532304847,314.335890640511,291,239,286,325,364,381,"normal"
"NUP42",2125,995.333333333333,1129.66666666667,4.72113949453511,1.13442781656211,0.181964813504772,"1.6e-02","1.0e+00",0.0190459202988894,315.971817758575,955,1031,1000,1089,1161,1139,"normal"
"PAMR1",33.6666666666667,9.33333333333333,24.3333333333333,-0.980005721546556,2.57244771124193,1.36314175253279,"1.6e-02","1.0e+00",0.0191037710265398,316.950665101322,6,9,13,26,11,36,"up"
"MOCS2",5463.66666666667,2871.33333333333,2592.33333333333,6.07982191901587,0.902959572863577,-0.147266697806757,"1.6e-02","1.0e+00",0.0191202006232282,317.242368740603,2877,2731,3006,2636,2636,2505,"normal"
"COL26A1",22.6666666666667,15.6666666666667,7,-1.69565523447226,0.457300967120488,-1.12878412466342,"1.6e-02","1.0e+00",0.0192331012049588,319.134848293882,19,11,17,8,4,9,"down"
"PITRM1-AS1",80.6666666666667,16,64.6666666666667,0.188456804062455,4.02509057965728,2.00902124965011,"1.6e-02","1.0e+00",0.0192489527802872,319.417122436085,25,23,0,47,94,53,"up"
"ZNF567",593.666666666667,258,335.666666666667,2.89752920399651,1.30150057599322,0.380175950222532,"1.7e-02","1.0e+00",0.0193120347837984,320.483217237135,231,292,251,342,342,323,"normal"
"WFDC10B",25,7.33333333333333,17.6666666666667,-1.39763840543804,2.37374973848026,1.2471678414308,"1.7e-02","1.0e+00",0.0193419455507674,320.998928360535,14,3,5,14,20,19,"up"
"RASGRF2",191.666666666667,114.666666666667,77,1.23789955031167,0.669368998422794,-0.579126360202043,"1.7e-02","1.0e+00",0.0193446879302594,321.063785578516,101,116,127,68,67,96,"normal"
"EIF4BP3",86,31.6666666666667,54.3333333333333,0.218508354638119,1.72094456508097,0.783200626157407,"1.7e-02","1.0e+00",0.0193637377538636,321.399319238628,33,42,20,63,51,49,"normal"
"ST13P3",25.6666666666667,8.66666666666667,17,-1.35231864894187,1.99144623993387,0.993816533968895,"1.7e-02","1.0e+00",0.0193784765428667,321.663332135044,11,8,7,18,18,15,"normal"
"PECR",616.333333333333,253.666666666667,362.666666666667,2.95493842556365,1.42714108535387,0.51312796486205,"1.7e-02","1.0e+00",0.0194416221117056,322.730927054312,275,181,305,346,375,367,"normal"
"ADAMTS10",621.333333333333,271,350.333333333333,2.9613734421179,1.29262394984523,0.370302627351151,"1.7e-02","1.0e+00",0.0194493908581345,322.87933763589,285,277,251,322,380,349,"normal"
"VGF",2239.66666666667,1030.66666666667,1209,4.79718369729146,1.17272424392822,0.229863815849824,"1.7e-02","1.0e+00",0.0194573392605562,323.030746403753,1121,1040,931,1121,1234,1272,"normal"
"MPV17",5893,2811.33333333333,3081.66666666667,6.18990532596301,1.09624184956809,0.13256611643839,"1.7e-02","1.0e+00",0.0195131819913953,323.977360603136,2773,2859,2802,3161,2967,3117,"normal"
"MIR6125",20.3333333333333,6.33333333333333,14,-1.63040014561448,2.20888583022206,1.14331885263203,"1.7e-02","1.0e+00",0.0195334648666793,324.333650646343,7,5,7,13,11,18,"up"
"LBHD1",2165.66666666667,994,1171.66666666667,4.74942908674957,1.17940945889865,0.238064669775649,"1.7e-02","1.0e+00",0.019550959786239,324.643687250499,1047,984,951,1266,1211,1038,"normal"
"NPM1P6",78,49,29,-0.0370247397851842,0.597191124101088,-0.743735371662905,"1.7e-02","1.0e+00",0.0196632271697374,326.527550380659,36,55,56,33,31,23,"normal"
"AC087482.1",82.3333333333333,54.3333333333333,28,0.000687782702284901,0.513690895984032,-0.961027589501257,"1.7e-02","1.0e+00",0.0196773558393077,326.781848423383,68,43,52,15,36,33,"normal"
"ZNF418",46,35,11,-0.86299898221618,0.30463503864919,-1.71484620697477,"1.7e-02","1.0e+00",0.0196828868787574,326.893385282404,50,13,42,6,5,22,"down"
"AL137802.1",25,6.66666666666667,18.3333333333333,-1.36709199057307,2.69407982744508,1.42979259948354,"1.7e-02","1.0e+00",0.0197008711961123,327.21176969623,3,5,12,12,15,28,"up"
"AC005943.2",386.333333333333,222.666666666667,163.666666666667,2.25418638573504,0.734919281401368,-0.444342292172224,"1.7e-02","1.0e+00",0.0197092230061317,327.370194131848,202,237,229,146,159,186,"normal"
"MYPN",1629.33333333333,873.666666666667,755.666666666667,4.33404324545054,0.865070981886605,-0.209109579462459,"1.7e-02","1.0e+00",0.0198709042177748,330.075589961458,904,827,890,754,764,749,"normal"
"AC083862.2",98.3333333333333,62.3333333333333,36,0.272957669081306,0.577568067783204,-0.791937113265282,"1.7e-02","1.0e+00",0.0199139308085309,330.810218591316,84,42,61,32,35,41,"normal"
"AC061992.2",187.333333333333,122.666666666667,64.6666666666667,1.18352309686822,0.528829253112809,-0.919126110641069,"1.7e-02","1.0e+00",0.0199385491385799,331.239116839228,100,183,85,47,87,60,"normal"
"AC005840.1",16,4.66666666666667,11.3333333333333,-1.93314228789509,2.43065866331983,1.28134731035098,"1.7e-02","1.0e+00",0.0199545616819171,331.52508778337,6,7,1,11,10,13,"up"
"TP53TG3F",30.3333333333333,9.33333333333333,21,-1.11288363245545,2.22784766965122,1.15565059095806,"1.7e-02","1.0e+00",0.0199632577131759,331.689526904417,6,13,9,26,24,13,"up"
"AC008870.2",54.3333333333333,19,35.3333333333333,-0.399827036008669,1.85126016894026,0.888507660234932,"1.7e-02","1.0e+00",0.0199777482895798,331.950265579658,24,17,16,33,46,27,"normal"
"LINC01715",50,32.3333333333333,17.6666666666667,-0.65808645339506,0.55142190732967,-0.85877150986055,"1.7e-02","1.0e+00",0.0200552527029599,333.258134165085,24,32,41,15,22,16,"normal"
"BCL2L13",8711,4163.33333333333,4547.66666666667,6.7532427299535,1.09246242413674,0.127583658266952,"1.7e-02","1.0e+00",0.0201120075130833,334.221340852418,4056,4256,4178,4690,4566,4387,"normal"
"SLC25A18",149.333333333333,61.3333333333333,88,0.959968057612554,1.43935313485734,0.525420590275189,"1.7e-02","1.0e+00",0.0201120075130833,334.241452859931,64,66,54,83,96,85,"normal"
"NBPF9",4773,2521,2252,5.8847952958415,0.893314821193458,-0.162759396660258,"1.7e-02","1.0e+00",0.0201296346720025,334.554528248682,2441,2403,2719,2278,2186,2292,"normal"
"AC138811.2",832.666666666667,577.666666666667,255,3.34562554985492,0.441321565491441,-1.18009784753408,"1.7e-02","1.0e+00",0.0202142394414252,335.980873755928,982,532,219,365,218,182,"down"
"INPP5B",2466.33333333333,1316,1150.33333333333,4.93213699155564,0.873522515237987,-0.195083205479087,"1.7e-02","1.0e+00",0.0202548583099757,336.676254828416,1205,1374,1369,1091,1173,1187,"normal"
"ARNT",3520,1849.33333333333,1670.66666666667,5.44561803908919,0.903292615242335,-0.146734680631249,"1.7e-02","1.0e+00",0.0203588576034058,338.425289941414,1779,1851,1918,1709,1632,1671,"normal"
"TMEM191C",56.6666666666667,38.3333333333333,18.3333333333333,-0.507801803254954,0.482133729008578,-1.05249473387074,"1.7e-02","1.0e+00",0.0203681991957637,338.600943430376,40,22,53,21,22,12,"down"
"H3C2",27,18.6666666666667,8.33333333333333,-1.51025833379589,0.446765801322845,-1.16240933912487,"1.8e-02","1.0e+00",0.0204495461178587,339.973704209401,25,8,23,9,8,8,"down"
"PRKAR2A-AS1",85,32,53,0.198530168526367,1.6640312337638,0.734682513030234,"1.8e-02","1.0e+00",0.0204627989491908,340.214495329246,22,30,44,52,58,49,"normal"
"LINC02832",52.6666666666667,19.3333333333333,33.3333333333333,-0.438619706354603,1.72083282719636,0.783106951480814,"1.8e-02","1.0e+00",0.0204791799795146,340.507325519388,19,23,16,39,32,29,"normal"
"URGCP-MRPS24",27.3333333333333,22,5.33333333333333,-1.55100235936573,0.241221729805559,-2.05156822052391,"1.8e-02","1.0e+00",0.0205252385583991,341.29366674906,29,9,28,5,11,0,"down"
"AP001020.2",24.3333333333333,7.66666666666667,16.6666666666667,-1.41439137464226,2.15448746344192,1.10734470370112,"1.8e-02","1.0e+00",0.0205654207455689,341.982381578065,10,5,8,19,11,20,"up"
"GID4",1455,789.666666666667,665.333333333333,4.17108368923346,0.842647404293728,-0.246999015901797,"1.8e-02","1.0e+00",0.020682254277215,343.945888630086,809,820,740,643,716,637,"normal"
"KIAA0895L",1197,659.666666666667,537.333333333333,3.88860123662045,0.814596914889608,-0.295841744432472,"1.8e-02","1.0e+00",0.0206900223423148,344.095761575037,667,616,696,545,481,586,"normal"
"SNRPD3",8672.33333333333,4521.66666666667,4150.66666666667,6.74615040588426,0.918019214089265,-0.123403745408185,"1.8e-02","1.0e+00",0.0207527020523133,345.158940534075,4646,4379,4540,4224,4049,4179,"normal"
"ENKD1",740.666666666667,420.333333333333,320.333333333333,3.19385348168378,0.762120987145502,-0.391908050319248,"1.8e-02","1.0e+00",0.0208427151266366,346.676880701346,455,461,345,317,329,315,"normal"
"AL591895.1",62.6666666666667,23.3333333333333,39.3333333333333,-0.216750321627014,1.71913783583793,0.781685220853083,"1.8e-02","1.0e+00",0.0208944444475897,347.558188941207,24,15,31,36,42,40,"normal"
"FAAH2",57,13,44,-0.261127995394058,3.3815633256428,1.75769037098259,"1.8e-02","1.0e+00",0.0209084437965489,347.81196255559,0,20,19,57,38,37,"up"
"SMPD3",70,21.3333333333333,48.6666666666667,-0.0434786167110891,2.27800457115003,1.18777064202797,"1.8e-02","1.0e+00",0.0209176166759645,347.985471021345,28,24,12,34,78,34,"up"
"MAPK9",3500,1647,1853,5.43956965718365,1.12525540290952,0.170252491834819,"1.8e-02","1.0e+00",0.021005058256028,349.461154205539,1717,1507,1717,1893,1832,1834,"normal"
"RWDD2A",710.666666666667,394,316.666666666667,3.13666864880074,0.804130529524402,-0.314498390730956,"1.8e-02","1.0e+00",0.0210249824069196,349.813657286329,389,390,403,325,306,319,"normal"
"ATRAID",6960,3657,3303,6.42889743591635,0.90343150152481,-0.146512875265937,"1.8e-02","1.0e+00",0.0210555908727488,350.343976531667,3636,3777,3558,3499,3265,3145,"normal"
"AC025048.2",104,68.3333333333333,35.6666666666667,0.353307131791359,0.524849927761518,-0.930023128155859,"1.8e-02","1.0e+00",0.021059832033029,350.435605029602,51,90,64,50,35,22,"normal"
"C11orf1",983.666666666667,445.333333333333,538.333333333333,3.61732864199006,1.20869373808692,0.273448737129563,"1.8e-02","1.0e+00",0.0211028884646428,351.173166940122,459,449,428,546,528,541,"normal"
"REPIN1",9882.66666666667,5148,4734.66666666667,6.93460752253538,0.91971266520566,-0.120744887229077,"1.8e-02","1.0e+00",0.0211073240450952,351.268086758475,5253,5147,5044,4707,4610,4887,"normal"
"KATNBL1P6",79,52.6666666666667,26.3333333333333,-0.0512275814477264,0.499177329667129,-1.00237567975668,"1.8e-02","1.0e+00",0.0211279877520908,351.633100158048,59,39,60,16,41,22,"down"
"HCG27",79,21.6666666666667,57.3333333333333,0.142387295621812,2.62739808023642,1.39363480148932,"1.8e-02","1.0e+00",0.021129356629295,351.677011737986,37,4,24,57,69,46,"up"
