"name","SYMBOL","ENTREZ","s_MiaFRFP_1","s_MiaFRFP_2","s_MiaFRFP_3","s_Part1Lag_1","s_Part1Lag_2","s_Part1Lag_3"
"ENSG00000286828","",NA,0,9,0,5,3,2
"ENSG00000286830","",NA,5,6,0,1,4,0
"ENSG00000286834","",NA,2,7,6,12,14,9
"ENSG00000286835","",NA,7,2,37,27,20,5
"ENSG00000286836","",NA,1,4,0,0,0,2
"ENSG00000286837","",NA,19,4,9,21,33,5
"ENSG00000286839","",NA,2,0,0,12,6,0
"ENSG00000286847","",105375216,1,2,0,8,5,0
"ENSG00000286850","",NA,0,1,0,18,36,8
"ENSG00000286853","",NA,886,1139,182,263,310,78
"ENSG00000286861","",NA,7,0,0,10,9,3
"ENSG00000286864","",NA,0,4,2,24,8,3
"ENSG00000286870","",NA,2,0,0,73,5,9
"ENSG00000286873","",NA,17,32,39,14,29,20
"ENSG00000286874","",NA,26,2,10,5,19,19
"ENSG00000286878","",NA,12,26,0,24,149,16
"ENSG00000286881","",NA,3,7,0,10,9,18
"ENSG00000286883","",NA,0,2,3,0,0,4
"ENSG00000286885","",NA,0,14,1,6,0,7
"ENSG00000286887","",NA,52,36,28,78,95,159
"ENSG00000286890","",NA,0,2,0,0,5,0
"ENSG00000286892","",NA,13,4,15,10,2,0
"ENSG00000286895",NA,NA,0,5,0,2,1,0
"ENSG00000286896","",105377451,0,0,3,0,9,0
"ENSG00000286904","",NA,0,0,0,6,3,0
"ENSG00000286905","",NA,12,16,7,5,3,7
"ENSG00000286909","",NA,9,6,5,12,31,9
"ENSG00000286912","",NA,0,0,0,2,2,0
"ENSG00000286913","",NA,0,0,0,8,0,3
"ENSG00000286918","",NA,9,7,13,17,21,17
"ENSG00000286921","",NA,0,0,2,2,0,0
"ENSG00000286932","",NA,0,0,0,0,44,5
"ENSG00000286938","",NA,10,15,0,4,2,4
"ENSG00000286940","MICB-DT",102725068,0,1,6,3,1,1
"ENSG00000286943","",NA,2,2,6,13,28,16
"ENSG00000286950","",NA,17,9,2,4,3,0
"ENSG00000286957","",NA,18,12,0,1,34,0
"ENSG00000286961","",NA,0,0,0,5,0,6
"ENSG00000286964","",NA,9,38,9,21,31,6
"ENSG00000286966","",NA,20,23,24,16,4,7
"ENSG00000286970","",NA,1,1,0,21,4,0
"ENSG00000286974","",NA,0,2,0,0,7,0
"ENSG00000286975","",NA,5,13,2,0,24,2
"ENSG00000286977",NA,NA,30,26,0,1,11,3
"ENSG00000286988","",124909439,3,0,0,88,4,133
"ENSG00000286990","",NA,14,2,0,2,11,2
"ENSG00000286994","",NA,11,7,0,2,13,14
"ENSG00000286997",NA,NA,5,15,1,28,44,18
"ENSG00000287001","",NA,7,6,4,85,285,192
"ENSG00000287005","",NA,35,24,3,33,19,12
"ENSG00000287009","",NA,24,9,3,14,18,8
"ENSG00000287012","",NA,0,0,2,5,0,0
"ENSG00000287014","",NA,8,5,9,0,0,0
"ENSG00000287016","",124902546,7,6,1,2,20,21
"ENSG00000287023","",NA,730,740,218,1024,1556,584
"ENSG00000287024","",105373334,5,6,29,39,17,17
"ENSG00000287031","",NA,4,9,0,10,8,0
"ENSG00000287032","",NA,0,0,2,5,5,0
"ENSG00000287033","",NA,0,0,0,2,4,2
"ENSG00000287035","",NA,4,5,0,6,8,2
"ENSG00000287037","",NA,16,29,1,24,1,2
"ENSG00000287041","",NA,5,3,0,5,1,3
"ENSG00000287042","",NA,9,6,3,8,14,21
"ENSG00000287049","",NA,3,0,6,0,1,0
"ENSG00000287051","",NA,0,5,0,26,15,1
"ENSG00000287054","",NA,19,2,0,0,38,3
"ENSG00000287055","",NA,3,0,0,0,9,10
"ENSG00000287064","",NA,25,74,0,4,1,22
"ENSG00000287067","",NA,9,4,8,17,13,0
"ENSG00000287070","",NA,41,6,22,26,45,42
"ENSG00000287077","",NA,3,12,1,0,5,1
"ENSG00000287078","",NA,6,5,10,4,7,8
"ENSG00000287080","H3C3",8352,94,52,48,135,153,136
"ENSG00000287085","",NA,6,0,0,5,5,11
"ENSG00000287087","",NA,1,8,7,5,14,17
"ENSG00000287089","",NA,3,0,0,8,9,14
"ENSG00000287094","",124901407,0,0,0,2,5,2
"ENSG00000287098","",NA,2,2,2,0,3,0
"ENSG00000287104","",NA,245,271,105,122,237,233
"ENSG00000287109","",NA,0,0,0,4,0,2
"ENSG00000287110","ACAD9-DT",123706524,24,11,6,22,24,8
"ENSG00000287115","LINC02993",NA,0,0,0,36,28,24
"ENSG00000287117","",NA,5,7,1,2,0,0
"ENSG00000287119","",101929510,0,0,0,2,3,0
"ENSG00000287125","",NA,20,22,39,5,0,2
"ENSG00000287126","",124907726,212,156,300,108,83,61
"ENSG00000287127",NA,NA,1,2,6,1,0,0
"ENSG00000287133","",NA,19,11,25,12,13,0
"ENSG00000287134","",NA,4,7,0,9,58,12
"ENSG00000287141","",NA,7,0,0,10,7,2
"ENSG00000287144","",107986315,0,12,3,0,0,0
"ENSG00000287146","",NA,25,11,0,12,7,10
"ENSG00000287147","",NA,11,8,12,4,0,1
"ENSG00000287151","LINC03124",29798,293,296,108,288,230,129
"ENSG00000287155","",NA,1,4,0,2,2,0
"ENSG00000287158","",NA,0,2,2,34,19,4
"ENSG00000287160","",NA,3,4,5,2,8,10
"ENSG00000287161","",NA,0,0,0,5,51,7
"ENSG00000287162","",NA,0,0,0,0,5,7
"ENSG00000287166","",NA,6,8,13,2,4,0
"ENSG00000287167","",NA,8,0,13,0,8,23
"ENSG00000287168",NA,NA,0,0,0,3,3,15
"ENSG00000287170","",NA,25,61,55,26,54,51
"ENSG00000287175","",NA,109,55,85,164,155,141
"ENSG00000287177","",NA,0,0,0,0,16,2
"ENSG00000287180","",NA,0,11,3,9,12,6
"ENSG00000287185","",NA,6,2,0,0,7,1
"ENSG00000287188","",NA,1,0,6,20,0,0
"ENSG00000287190","",NA,49,76,20,96,171,98
"ENSG00000287192","",NA,1,8,0,2,17,34
"ENSG00000287193","",NA,6,7,13,34,32,0
"ENSG00000287194","",NA,2,2,3,0,1,0
"ENSG00000287195","",NA,2,0,0,0,4,0
"ENSG00000287200","",NA,5,12,9,13,6,25
"ENSG00000287201","",124902027,1,0,0,0,3,4
"ENSG00000287202","",NA,2,5,3,10,6,1
"ENSG00000287207","",NA,2,3,0,2,5,2
"ENSG00000287210","",NA,0,0,0,0,3,10
"ENSG00000287218","",NA,70,44,49,58,50,63
"ENSG00000287221","",NA,8,1,3,7,17,11
"ENSG00000287222","",NA,237,329,63,180,120,62
"ENSG00000287234","",NA,0,2,5,0,2,8
"ENSG00000287235","",105376381,0,0,0,0,3,13
"ENSG00000287238","",NA,30,36,28,26,16,62
"ENSG00000287242","",NA,6,2,1,4,0,0
"ENSG00000287244","",NA,2,0,20,4,54,92
"ENSG00000287245","",NA,53,6,16,6,4,3
"ENSG00000287249","",NA,0,3,1,0,11,5
"ENSG00000287250","",NA,0,0,0,0,8,3
"ENSG00000287252","",NA,0,0,0,0,81,52
"ENSG00000287254","",NA,0,0,0,10,0,8
"ENSG00000287255","",101929667,58,67,7,175,79,82
"ENSG00000287256","",NA,2,0,0,5,5,0
"ENSG00000287260","",101928868,94,116,51,33,5,5
"ENSG00000287261","HPS1-AS1",101927278,8,2,38,24,3,10
"ENSG00000287262","",NA,7,15,1,65,18,25
"ENSG00000287263",NA,NA,25,0,0,255,203,86
"ENSG00000287264","",102723575,23,16,5,33,22,28
"ENSG00000287265","",NA,33,31,24,36,29,0
"ENSG00000287269","",NA,2,0,0,4,37,8
"ENSG00000287271","",NA,432,360,302,75,107,120
"ENSG00000287275","",NA,12,5,2,28,155,8
"ENSG00000287277","",105376387,3,2,0,0,0,0
"ENSG00000287284","",NA,0,0,0,5,11,0
"ENSG00000287287","",NA,9,7,16,4,7,5
"ENSG00000287293","",NA,0,1,2,5,9,0
"ENSG00000287299","",NA,17,4,5,19,20,2
"ENSG00000287302","",NA,0,21,0,0,3,0
"ENSG00000287316",NA,NA,9,0,0,0,56,8
"ENSG00000287329","",105379444,1,0,0,2,3,0
"ENSG00000287330","",NA,1,3,0,5,6,1
"ENSG00000287331","",NA,1,0,0,41,80,66
"ENSG00000287332","",NA,11,31,1,7,5,3
"ENSG00000287333","",NA,2,0,0,0,2,0
"ENSG00000287335","",NA,0,0,0,0,2,11
"ENSG00000287337","",105371841,21,12,0,19,8,6
"ENSG00000287338","",NA,0,0,0,22,21,50
"ENSG00000287342","",105375118,0,0,1,2,65,13
"ENSG00000287346",NA,NA,6,0,0,1,7,0
"ENSG00000287348","",NA,0,5,0,4,0,1
"ENSG00000287351","",NA,1,0,4,6,22,5
"ENSG00000287356","",124903824,277,207,190,16,321,209
"ENSG00000287360","",NA,0,2,0,4,3,2
"ENSG00000287370","",NA,0,0,0,1,2,5
"ENSG00000287377","",NA,2,0,2,0,0,0
"ENSG00000287378","",NA,23,29,19,7,16,4
"ENSG00000287383","",NA,0,0,0,13,23,12
"ENSG00000287384","",NA,2,0,0,5,5,1
"ENSG00000287385","",NA,13,10,18,40,1540,379
"ENSG00000287387",NA,NA,30,37,43,21,64,9
"ENSG00000287391","",NA,9,5,5,4,5,2
"ENSG00000287400",NA,NA,19,7,20,23,49,33
"ENSG00000287401","",NA,1,1,0,1,8,3
"ENSG00000287402","",NA,0,0,0,10,2,0
"ENSG00000287403","",124904076,0,1,0,9,26,14
"ENSG00000287404","",NA,0,2,7,0,3,1
"ENSG00000287405","",NA,6,4,14,0,0,18
"ENSG00000287408","",NA,8,0,0,2,15,0
"ENSG00000287415","",NA,0,0,0,0,14,5
"ENSG00000287422","",NA,0,0,0,2,3,0
"ENSG00000287425","",NA,0,2,2,1,2,0
"ENSG00000287431","RENO1",119545628,155,82,267,65,141,200
"ENSG00000287434","",NA,16,10,2,15,26,0
"ENSG00000287445","",105372906,20,11,2,36,14,9
"ENSG00000287447","",NA,0,2,0,0,10,0
"ENSG00000287450","",NA,7,3,1,4,12,15
"ENSG00000287454","",NA,0,4,0,7,0,0
"ENSG00000287458","",NA,5,1,3,2,0,0
"ENSG00000287459","",NA,2,0,7,0,0,0
"ENSG00000287466","",NA,0,0,0,0,6,30
"ENSG00000287468","",NA,207,305,68,20,4,6
"ENSG00000287475","",NA,13,6,22,9,29,43
"ENSG00000287479","",NA,1,0,0,4,0,17
"ENSG00000287484","",NA,6,15,0,6,0,2
"ENSG00000287486","",NA,0,2,0,0,0,2
"ENSG00000287492",NA,NA,0,0,0,8,130,8
"ENSG00000287493","",NA,11,0,0,0,6,4
"ENSG00000287496","",NA,0,1,0,2,1,3
"ENSG00000287498","",NA,6,6,0,0,0,0
"ENSG00000287499","",NA,0,0,0,0,84,16
"ENSG00000287502","",NA,21,0,0,5,2,15
"ENSG00000287503","",NA,1,1,0,3,2,0
"ENSG00000287506","",NA,5,8,24,0,0,3
"ENSG00000287507","",NA,9,42,0,0,9,8
"ENSG00000287509","",NA,22,9,53,72,90,34
"ENSG00000287511","",NA,2,2,2,10,3,1
"ENSG00000287512","",NA,4,7,0,0,0,0
"ENSG00000287513","",NA,3,0,0,5,7,9
"ENSG00000287515","",NA,9,4,12,8,1,0
"ENSG00000287516","",NA,1,6,1,4,12,2
"ENSG00000287523",NA,NA,0,0,0,3,31,4
"ENSG00000287525","",NA,5,0,0,0,9,0
"ENSG00000287529","",NA,0,0,0,11,0,3
"ENSG00000287532","",NA,10,6,4,6,15,1
"ENSG00000287534","",NA,12,1,0,4,5,3
"ENSG00000287535","",NA,28,20,0,3,1,12
"ENSG00000287537","",NA,4,2,0,0,0,3
"ENSG00000287543","",NA,0,0,0,21,13,0
"ENSG00000287544","",105377557,7,2,1,8,4,3
"ENSG00000287548","",NA,11,19,6,16,6,15
"ENSG00000287549","",NA,0,2,0,6,9,1
"ENSG00000287555","",NA,0,2,1,8,12,2
"ENSG00000287559","",NA,28,53,41,1,1,0
"ENSG00000287561","",NA,2,4,0,17,0,5
"ENSG00000287562","",NA,22,36,56,23,87,23
"ENSG00000287564",NA,NA,14,6,0,2,11,0
"ENSG00000287570","",NA,5,2,0,7,0,0
"ENSG00000287574","",NA,55,84,34,61,95,81
"ENSG00000287575","",101927712,33,6,0,0,2,0
"ENSG00000287576","",NA,292,354,215,117,131,115
"ENSG00000287580","",NA,6,11,1,12,7,0
"ENSG00000287584","",NA,43,31,0,26,27,2
"ENSG00000287587","",NA,14,9,16,3,10,11
"ENSG00000287588","",NA,0,6,0,0,2,0
"ENSG00000287591","",NA,4,1,0,11,5,0
"ENSG00000287593","",NA,17,37,19,26,90,27
"ENSG00000287599","",NA,2,1,0,2,0,0
"ENSG00000287600","",NA,3,15,0,3,14,24
"ENSG00000287601","",NA,0,0,0,8,8,27
"ENSG00000287603","",NA,7,0,0,6,3,10
"ENSG00000287608","",NA,0,0,0,4,10,6
"ENSG00000287617","",NA,2,1,0,2,0,0
"ENSG00000287618","",NA,0,1,9,5,0,0
"ENSG00000287619","",NA,4,13,0,4,12,4
"ENSG00000287620","",105377035,4,0,0,0,2,0
"ENSG00000287624","",NA,17,35,26,25,34,22
"ENSG00000287625","",NA,211,185,62,40,41,18
"ENSG00000287629","",124906232,2,3,0,0,10,6
"ENSG00000287636","",124901766,2,1,0,2,1,0
"ENSG00000287637","",NA,2,0,1,6,9,0
"ENSG00000287642","",NA,4,2,35,31,12,3
"ENSG00000287643","",NA,0,2,0,1,4,13
"ENSG00000287644","",NA,4,9,0,2,8,7
"ENSG00000287646","",105372180,25,32,23,2,12,13
"ENSG00000287650","",NA,0,0,0,1,8,7
"ENSG00000287654","",NA,2,0,5,1,0,0
"ENSG00000287655","",NA,13,5,0,18,41,36
"ENSG00000287663","",NA,0,16,0,0,10,14
"ENSG00000287665","",NA,48,32,105,83,79,34
"ENSG00000287670","",NA,125,192,62,159,95,19
"ENSG00000287671","",NA,16,8,0,7,1,0
"ENSG00000287672","",112267986,12,25,4,6,8,0
"ENSG00000287676","",NA,5,8,3,8,15,2
"ENSG00000287678","",NA,1,10,0,8,6,2
"ENSG00000287680","",NA,0,4,0,0,0,4
"ENSG00000287688","",101928105,2,16,0,16,6,24
"ENSG00000287691","",NA,38,33,20,50,39,62
"ENSG00000287692","",NA,2,2,0,8,0,0
"ENSG00000287695","",NA,8,7,1,5,10,1
"ENSG00000287697","",105371622,11,17,21,46,36,72
"ENSG00000287698","",NA,8,4,2,2,1,0
"ENSG00000287700","",NA,0,0,2,0,6,0
"ENSG00000287707","",NA,12,14,0,0,14,2
"ENSG00000287709","",101928505,536,402,81,1174,998,283
"ENSG00000287710","",NA,84,57,60,57,55,52
"ENSG00000287712",NA,NA,0,0,0,2,10,0
"ENSG00000287718","",NA,2,0,0,10,52,26
"ENSG00000287720","",NA,0,0,0,2,3,0
"ENSG00000287721","",NA,3,4,4,0,7,4
"ENSG00000287724","",NA,4,5,0,0,10,1
"ENSG00000287727","",NA,0,16,0,30,30,28
"ENSG00000287733","",NA,17,18,1,34,17,63
"ENSG00000287735","",NA,4,22,6,17,3,4
"ENSG00000287736","PTCSC1",100302522,1,1,1,1,4,3
"ENSG00000287737","",NA,62,48,60,35,23,0
"ENSG00000287742","",NA,27,1,2,42,36,21
"ENSG00000287743","",NA,1,4,1,17,0,0
"ENSG00000287745","",NA,20,10,14,22,15,11
"ENSG00000287750","LINC03026",124902202,13,9,3,172,349,118
"ENSG00000287757","",NA,0,4,4,26,47,41
"ENSG00000287759","",NA,5,4,0,0,1,3
"ENSG00000287760","",NA,60,43,0,24,32,14
"ENSG00000287763","",NA,6,6,0,10,8,0
"ENSG00000287769","",124902204,303,383,167,126,217,226
"ENSG00000287776","",NA,0,2,0,0,44,0
"ENSG00000287780","",NA,12,6,9,5,3,1
"ENSG00000287781","",NA,12,6,3,11,62,26
"ENSG00000287787","",NA,75,76,69,22,151,32
"ENSG00000287788",NA,NA,0,5,0,0,3,0
"ENSG00000287791","",124907995,0,2,0,3,0,0
"ENSG00000287807","",NA,11,18,12,18,34,11
"ENSG00000287808","DHX9-AS1",NA,53,91,69,103,48,42
"ENSG00000287809","",NA,3,16,0,6,1,19
"ENSG00000287810","",NA,2,2,0,0,0,0
"ENSG00000287811",NA,NA,42,63,25,484,949,301
"ENSG00000287812","",NA,115,34,96,0,11,0
"ENSG00000287814","",105377727,10,30,14,10,13,6
"ENSG00000287815","",NA,52,54,39,37,52,69
"ENSG00000287817","",NA,55,45,26,62,65,8
"ENSG00000287824",NA,NA,0,0,0,4,4,21
"ENSG00000287825","",NA,60,65,109,138,194,201
"ENSG00000287828","",NA,12,2,0,0,1,1
"ENSG00000287829","",NA,0,1,0,1,5,2
"ENSG00000287831","",NA,0,3,2,15,5,1
"ENSG00000287837",NA,NA,37,25,15,43,15,13
"ENSG00000287839","",NA,70,47,66,199,9,11
"ENSG00000287840","",NA,0,5,0,6,0,8
"ENSG00000287847","",NA,9,0,2,0,2,1
"ENSG00000287851","",NA,5,6,28,20,5,8
"ENSG00000287852","",NA,0,2,0,4,0,0
"ENSG00000287853","",NA,1,0,0,2,0,2
"ENSG00000287855","",NA,46,41,12,9,22,7
"ENSG00000287856","",NA,0,0,0,2,2,2
"ENSG00000287858",NA,NA,2,2,1,1,0,1
"ENSG00000287859","",NA,2,0,0,0,2,2
"ENSG00000287860","",NA,0,0,3,1,2,3
"ENSG00000287864","",NA,4,9,2,1,10,114
"ENSG00000287868",NA,NA,0,0,0,12,0,14
"ENSG00000287872","",NA,2,0,0,1,10,0
"ENSG00000287875",NA,NA,12,21,14,11,24,6
"ENSG00000287878","",NA,3,24,0,16,2,6
"ENSG00000287879","",NA,2,8,2,10,28,29
"ENSG00000287884",NA,NA,7,37,44,21,25,20
"ENSG00000287886","",NA,51,44,9,74,113,23
"ENSG00000287894","",NA,4,1,0,0,4,0
"ENSG00000287896","",NA,4,0,5,0,5,0
"ENSG00000287907","",NA,0,2,0,0,5,0
"ENSG00000287910","",NA,0,5,0,3,0,0
"ENSG00000287913","",NA,0,1,0,6,3,0
"ENSG00000287916","",NA,0,3,1,0,2,1
"ENSG00000287917","",105369344,9,34,0,9,15,0
"ENSG00000287918","",NA,31,29,14,31,58,30
"ENSG00000287920","",NA,0,0,0,2,0,2
"ENSG00000287923","",NA,7,30,23,67,100,21
"ENSG00000287925","",NA,9,2,12,8,4,0
"ENSG00000287929","",NA,0,2,0,1,3,7
"ENSG00000287931","",NA,8,0,8,9,5,6
"ENSG00000287934","",NA,0,6,4,0,0,0
"ENSG00000287935","",124902606,46,0,27,14,6,1
"ENSG00000287937","",124907871,7,6,4,1,9,0
"ENSG00000287951","",124900774,0,1,0,0,78,13
"ENSG00000287957","",NA,6,17,2,5,7,6
"ENSG00000287961","",NA,1,5,0,7,2,3
"ENSG00000287963","",NA,2,0,0,0,2,0
"ENSG00000287965","",NA,4,7,6,8,13,3
"ENSG00000287966","LARRPM",NA,100,143,70,88,71,89
"ENSG00000287967","",NA,4,6,0,2,10,0
"ENSG00000287972","",NA,11,17,24,0,3,3
"ENSG00000287974",NA,NA,85,65,69,299,227,265
"ENSG00000287978","",NA,28,30,31,22,20,23
"ENSG00000287979","",NA,0,0,4,26,91,39
"ENSG00000287985","",NA,0,16,0,18,8,8
"ENSG00000287986","",NA,0,1,0,2,0,2
"ENSG00000287996","",124903236,675,1103,367,763,709,345
"ENSG00000288009","",NA,8,19,20,31,69,1
"ENSG00000288012","",NA,75,43,87,90,108,123
"ENSG00000288016","",NA,1,0,0,0,6,4
"ENSG00000288021","",NA,2,18,0,3,6,0
"ENSG00000288023","",NA,0,0,2,4,8,10
"ENSG00000288025","",NA,0,0,0,0,5,4
"ENSG00000288029","",NA,20,6,21,68,158,42
"ENSG00000288031","",NA,14,6,4,16,28,0
"ENSG00000288032","",NA,21,7,13,5,3,4
"ENSG00000288033","",NA,0,3,18,6,44,21
"ENSG00000288040","",NA,2,0,0,0,125,23
"ENSG00000288043","",NA,0,0,0,4,0,4
"ENSG00000288044","",NA,5,3,0,7,5,3
"ENSG00000288045","",NA,10,6,48,17,44,37
"ENSG00000288046",NA,NA,0,0,0,2,12,1
"ENSG00000288056","",NA,18,21,8,5,28,1
"ENSG00000288060","",NA,54,42,47,12,24,26
"ENSG00000288061","",NA,30,17,22,29,51,33
"ENSG00000288062","",101929748,0,0,1,0,10,2
"ENSG00000288063","",124906237,7,10,1,6,28,0
"ENSG00000288065","",NA,3,10,0,12,9,0
"ENSG00000288066","",NA,536,793,444,192,188,61
"ENSG00000288075","",105369250,179,178,108,70,101,41
"ENSG00000288076","",NA,5,10,0,0,17,3
"ENSG00000288085","",NA,0,0,0,3,2,1
"ENSG00000288093","",NA,68,90,129,98,115,80
"ENSG00000288095","",NA,93,124,43,118,133,28
"ENSG00000288096","",NA,14,0,0,8,12,0
"ENSG00000288103","",NA,8,0,4,0,4,0
"ENSG00000288106","",NA,0,0,0,1,19,2
"ENSG00000288234","",NA,8,0,3,0,1,1
"ENSG00000288253","",NA,0,0,2,0,10,1
"ENSG00000288271","",NA,2,0,2,0,0,1
"ENSG00000288302","",NA,0,0,0,0,5,3
"ENSG00000288349","",NA,0,2,3,10,6,5
"ENSG00000288393","ZNF75CP",NA,2,0,0,0,2,0
"ENSG00000288398","",NA,412,486,661,143,267,215
"ENSG00000288473","",NA,3,2,1,0,1,0
"ENSG00000288526",NA,NA,0,4,0,2,1,1
"ENSG00000288528","",NA,0,4,5,12,4,6
"ENSG00000288531",NA,NA,0,0,0,2,26,0
"ENSG00000288533","",NA,2,0,0,2,1,0
"ENSG00000288536","",NA,0,1,0,4,56,17
"ENSG00000288538","",NA,2,5,2,1,0,0
"ENSG00000288548","",NA,0,7,0,0,2,9
"ENSG00000288551","",NA,0,0,0,2,9,0
"ENSG00000288555","",NA,0,0,0,6,30,0
"ENSG00000288558","DUS4L-BCAP29",115253422,124,141,59,83,124,21
"ENSG00000288559","",NA,58,34,29,11,12,9
"ENSG00000288560","",NA,0,0,0,87,32,2
"ENSG00000288566","",NA,0,0,0,0,17,17
"ENSG00000288568","ZCCHC14-DT",101928737,29,28,10,13,89,12
"ENSG00000288571","",NA,6,0,0,2,0,0
"ENSG00000288573",NA,NA,31,17,4,54,52,47
"ENSG00000288577","",NA,0,11,0,14,3,4
"ENSG00000288578","",105369292,0,0,0,4,48,1
"ENSG00000288581",NA,NA,0,0,7,0,0,2
"ENSG00000288583",NA,NA,3,2,1,1,0,0
"ENSG00000288585","",NA,0,2,0,0,2,4
"ENSG00000288586","",NA,16,16,31,17,21,6
"ENSG00000288593","",NA,6,1,0,2,4,3
"ENSG00000288596","C8orf44",56260,131,94,47,118,190,71
"ENSG00000288597","",NA,3,1,2,2,3,1
"ENSG00000288598","",105370174,7,10,2,5,3,14
"ENSG00000288610","",NA,0,6,0,6,23,12
"ENSG00000288612","",NA,57,33,81,24,11,33
"ENSG00000288632",NA,NA,11,11,4,2,7,3
"ENSG00000288637","",NA,5,0,0,1,1,2
"ENSG00000288649","ACTL10",170487,16,10,41,73,72,18
"ENSG00000288663","",NA,31,33,2,19,65,21
"ENSG00000288670","",NA,94,137,74,36,51,15
"ENSG00000288674","",5664,6,13,20,13,23,21
"ENSG00000288675","PANO1",101927423,94,90,69,32,42,49
"ENSG00000288680","",NA,0,0,1,3,2,2
"ENSG00000288685","",NA,10,6,0,0,1,0
"ENSG00000288695","",NA,2,3,0,2,0,1
"ENSG00000288700","",NA,0,0,0,6,46,0
"ENSG00000288701","PRRC2B",84726,16732,17466,21039,4046,6761,5061
"ENSG00000288704","",NA,0,1,3,1,6,10
"ENSG00000288707","",NA,3,2,4,6,29,11
"ENSG00000288709","F8A2",474383,16,10,14,9,7,4
"ENSG00000288710","",NA,1,9,9,9,12,1
"ENSG00000288717","",NA,5,0,0,3,1,1
"ENSG00000288719","",NA,48,19,39,30,36,14
"ENSG00000288720","",NA,1,12,0,29,21,15
"ENSG00000288721","",NA,4,0,13,24,28,12
"ENSG00000288722","F8A1",8263,484,453,355,239,166,142
"ENSG00000288728","",NA,45,22,73,5,12,1
"ENSG00000288736","",NA,12,0,0,14,75,0
"ENSG00000288737","",NA,2,9,0,2,2,8
"ENSG00000288739","",NA,56,84,23,46,76,42
"ENSG00000288741","",NA,321,150,140,114,139,125
"ENSG00000288743","",NA,56,51,27,71,90,54
"ENSG00000288744","",NA,55,71,24,61,120,65
"ENSG00000288745","",NA,0,2,4,8,21,17
"ENSG00000288746","",NA,35,7,48,48,89,68
"ENSG00000288748","",NA,1,5,20,6,8,3
"ENSG00000288750","",NA,26,16,15,27,21,52
"ENSG00000288751","",NA,14,18,13,9,6,2
"ENSG00000288752","",NA,28,40,54,29,27,12
"ENSG00000288753","",NA,8,4,7,2,3,3
"ENSG00000288754",NA,NA,21,25,2,40,68,38
"ENSG00000288755","",NA,13,10,0,19,9,12
"ENSG00000288756","",NA,6,10,0,19,32,8
"ENSG00000288757","",NA,9,0,5,5,2,0
"ENSG00000288758","",NA,1,2,3,0,7,4
"ENSG00000288759","",NA,33,57,30,53,84,41
"ENSG00000288761","",NA,4,6,0,5,13,40
"ENSG00000288762","",NA,36,23,16,549,70,107
"ENSG00000288764","",NA,114,37,78,79,191,91
"ENSG00000288765","",NA,2,0,0,1,7,1
"ENSG00000288766","",NA,4,0,22,31,79,17
"ENSG00000288767","",NA,4,0,0,25,0,24
"ENSG00000288770","",NA,2,3,1,3,4,2
"ENSG00000288772",NA,NA,131,153,113,53,110,78
"ENSG00000288773","",NA,45,57,1,10,2,3
"ENSG00000288778","",NA,2,8,0,1,5,4
"ENSG00000288785","",NA,1,0,0,2,8,0
"ENSG00000288792","",NA,5,3,20,4,12,38
"ENSG00000288793","",NA,1,2,3,3,2,1
"ENSG00000288794","",NA,0,0,6,6,11,6
"ENSG00000288795","",105370705,39,19,0,12,15,8
"ENSG00000288799","",NA,19,6,6,5,25,26
"ENSG00000288804","",NA,0,8,0,0,5,0
"ENSG00000288806",NA,NA,26,45,6,5,0,2
"ENSG00000288808",NA,NA,6,2,0,6,18,15
"ENSG00000288809","",NA,3,2,0,5,11,0
"ENSG00000288810",NA,NA,6,7,35,1,0,0
"ENSG00000288812","",NA,0,3,7,0,0,0
"ENSG00000288813","",NA,6,3,0,6,0,1
"ENSG00000288814","",NA,1,0,0,3,6,1
"ENSG00000288816",NA,NA,14,18,0,4,25,7
"ENSG00000288817","",NA,54,34,31,83,72,1
"ENSG00000288818","",NA,127,87,142,128,247,167
"ENSG00000288819",NA,NA,16,0,0,0,22,0
"ENSG00000288820","",NA,286,131,234,148,175,143
"ENSG00000288822","",NA,0,0,0,2,82,62
"ENSG00000288823","",NA,29,26,17,2,26,2
"ENSG00000288825","H2AC18",8337,88,50,60,254,321,441
"ENSG00000288826","",NA,0,30,35,64,118,50
"ENSG00000288827","",NA,76,36,60,69,136,106
"ENSG00000288828","",NA,2,11,0,1,0,2
"ENSG00000288829","",NA,21,20,10,24,12,7
"ENSG00000288833","",NA,90,93,76,47,67,88
"ENSG00000288839","",NA,18,13,45,58,98,27
"ENSG00000288844","",NA,2,1,3,2,0,4
"ENSG00000288845","",NA,0,0,2,1,2,2
"ENSG00000288850",NA,NA,18,13,2,7,12,15
"ENSG00000288852","",NA,226,255,226,231,357,261
"ENSG00000288856","",NA,23,10,24,2,16,0
"ENSG00000288858","",NA,35,30,0,19,19,26
"ENSG00000288859","H2AC19",723790,67,32,25,181,220,272
"ENSG00000288863","",NA,20,30,70,14,58,5
"ENSG00000288864","ARHGAP11A-SCG5",114118903,4,5,0,3,3,2
"ENSG00000288865","",NA,2,0,0,2,48,10
"ENSG00000288866","",NA,9,0,0,2,7,0
"ENSG00000288867","PPIAL4C",653598,58,52,29,189,108,89
"ENSG00000288868","",NA,12,23,48,41,52,30
"ENSG00000288869","SMANTIS",107985770,4,1,0,0,4,0
