"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003181","BP","GO:0003181","atrioventricular valve morphogenesis","7/1956","26/18888",0.269230769230769,2.59981123171307,2.77442718172297,0.0141747355275256,0.0874872705959015,0.0690024591321837,"OLFM1/TGFBR2/SOX4/BMP2/HEY1/EFNA1/HEYL",7
"GO:0014829","BP","GO:0014829","vascular associated smooth muscle contraction","7/1956","26/18888",0.269230769230769,2.59981123171307,2.77442718172297,0.0141747355275256,0.0874872705959015,0.0690024591321837,"ATP2B1/ACTA2/P2RX1/EDNRB/DOCK4/EDN1/EDN2",7
"GO:0022010","BP","GO:0022010","central nervous system myelination","7/1956","26/18888",0.269230769230769,2.59981123171307,2.77442718172297,0.0141747355275256,0.0874872705959015,0.0690024591321837,"CLU/TLR2/MAG/PLP1/SOX10/KCNJ10/GPM6B",7
"GO:0032291","BP","GO:0032291","axon ensheathment in central nervous system","7/1956","26/18888",0.269230769230769,2.59981123171307,2.77442718172297,0.0141747355275256,0.0874872705959015,0.0690024591321837,"CLU/TLR2/MAG/PLP1/SOX10/KCNJ10/GPM6B",7
"GO:0032958","BP","GO:0032958","inositol phosphate biosynthetic process","7/1956","26/18888",0.269230769230769,2.59981123171307,2.77442718172297,0.0141747355275256,0.0874872705959015,0.0690024591321837,"CD244/PLEK/IP6K3/P2RY6/PRKG1/PTH1R/ITPKB",7
"GO:0072010","BP","GO:0072010","glomerular epithelium development","7/1956","26/18888",0.269230769230769,2.59981123171307,2.77442718172297,0.0141747355275256,0.0874872705959015,0.0690024591321837,"BASP1/FOXJ1/WT1/EDNRB/NPHS1/CD24/EDN1",7
"GO:0010644","BP","GO:0010644","cell communication by electrical coupling","8/1956","32/18888",0.25,2.41411042944785,2.72110509315976,0.0141851824522246,0.0874872705959015,0.0690024591321837,"GJA1/CAMK2D/ATP1A2/ATP1B2/CALM1/KCNA1/CACNA1C/PDE4D",8
"GO:0034694","BP","GO:0034694","response to prostaglandin","8/1956","32/18888",0.25,2.41411042944785,2.72110509315976,0.0141851824522246,0.0874872705959015,0.0690024591321837,"CCR7/GNG2/PTGER4/P2RY6/TNC/SFRP1/EDN1/HMGCS2",8
"GO:0051495","BP","GO:0051495","positive regulation of cytoskeleton organization","29/1956","184/18888",0.157608695652174,1.52193918378234,2.41809496163295,0.0143522988233503,0.0874872705959015,0.0690024591321837,"NCKAP1L/HCK/HSPA1B/HSPA1A/PLEK/EVL/FES/CCN2/MTSS1/P2RX7/CCR7/CARMIL1/LPAR1/WNT4/RGCC/STMN2/NPHS1/SFRP1/SERPINF2/TGFB3/LIMCH1/EDN1/ARPC2/WNT11/RPS3/GSN/CDC42/SYNPO/MAPK15",29
"GO:1903532","BP","GO:1903532","positive regulation of secretion by cell","42/1956","288/18888",0.145833333333333,1.40823108384458,2.37278084256706,0.014352732784467,0.0874872705959015,0.0690024591321837,"HLA-F/DAB2/FGR/NR0B2/IL1B/IGF1/PRKCB/P2RX7/INHBA/TLR2/SPP1/HLA-DRB1/SOX4/SYK/PLA2G4A/GDNF/MAP2K6/RGCC/BMP2/VAMP8/NKX6-1/SLC2A2/MYOM1/HCAR2/NMB/DYNLL1/FRMD4A/TGFB3/EDN1/GABBR1/FGFR1/CYP19A1/CHMP2A/ITGB2/ILDR1/ACHE/PLCB1/IL1A/GPLD1/F2RL2/DTNBP1/PARD6A",42
"GO:0019369","BP","GO:0019369","arachidonic acid metabolic process","12/1956","58/18888",0.206896551724138,1.99788449333615,2.58690747775383,0.0143743094157643,0.0874872705959015,0.0690024591321837,"PTGDS/CYP4F2/TBXAS1/PTGS1/PLA2G4A/PTGS2/CYP4F3/CYP4F12/ALOX5/MGST3/CYP2A6/GPX1",12
"GO:0009750","BP","GO:0009750","response to fructose","4/1956","10/18888",0.4,3.86257668711656,3.07744942657649,0.0144236529916012,0.0874872705959015,0.0690024591321837,"PTGS2/XBP1/TNF/KHK",4
"GO:0014889","BP","GO:0014889","muscle atrophy","4/1956","10/18888",0.4,3.86257668711656,3.07744942657649,0.0144236529916012,0.0874872705959015,0.0690024591321837,"GATM/ACTN3/TBCE/GSN",4
"GO:0044650","BP","GO:0044650","adhesion of symbiont to host cell","4/1956","10/18888",0.4,3.86257668711656,3.07744942657649,0.0144236529916012,0.0874872705959015,0.0690024591321837,"CLEC4M/CD209/DPP4/ICAM1",4
"GO:0072203","BP","GO:0072203","cell proliferation involved in metanephros development","4/1956","10/18888",0.4,3.86257668711656,3.07744942657649,0.0144236529916012,0.0874872705959015,0.0690024591321837,"OSR1/WT1/GPC3/EGR1",4
"GO:0090184","BP","GO:0090184","positive regulation of kidney development","4/1956","10/18888",0.4,3.86257668711656,3.07744942657649,0.0144236529916012,0.0874872705959015,0.0690024591321837,"PPP3CA/SOX9/WNT4/RET",4
"GO:0106072","BP","GO:0106072","negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","4/1956","10/18888",0.4,3.86257668711656,3.07744942657649,0.0144236529916012,0.0874872705959015,0.0690024591321837,"PDE4B/MRAP2/GNAI2/ARRDC3",4
"GO:2000347","BP","GO:2000347","positive regulation of hepatocyte proliferation","4/1956","10/18888",0.4,3.86257668711656,3.07744942657649,0.0144236529916012,0.0874872705959015,0.0690024591321837,"TNFAIP3/XBP1/HPN/TNF",4
"GO:2000425","BP","GO:2000425","regulation of apoptotic cell clearance","4/1956","10/18888",0.4,3.86257668711656,3.07744942657649,0.0144236529916012,0.0874872705959015,0.0690024591321837,"C4A/CCL2/C4B/C3",4
"GO:2000739","BP","GO:2000739","regulation of mesenchymal stem cell differentiation","4/1956","10/18888",0.4,3.86257668711656,3.07744942657649,0.0144236529916012,0.0874872705959015,0.0690024591321837,"SOX9/PDGFRA/SOX5/SOX6",4
"GO:0010919","BP","GO:0010919","regulation of inositol phosphate biosynthetic process","5/1956","15/18888",0.333333333333333,3.21881390593047,2.9218493774942,0.0146414500871731,0.0874872705959015,0.0690024591321837,"CD244/PLEK/P2RY6/PRKG1/PTH1R",5
"GO:0032352","BP","GO:0032352","positive regulation of hormone metabolic process","5/1956","15/18888",0.333333333333333,3.21881390593047,2.9218493774942,0.0146414500871731,0.0874872705959015,0.0690024591321837,"DAB2/ADM/WNT4/EGR1/HPN",5
"GO:0032725","BP","GO:0032725","positive regulation of granulocyte macrophage colony-stimulating factor production","5/1956","15/18888",0.333333333333333,3.21881390593047,2.9218493774942,0.0146414500871731,0.0874872705959015,0.0690024591321837,"IL1B/SYK/LILRA2/RASGRP1/RIGI",5
"GO:0043374","BP","GO:0043374","CD8-positive, alpha-beta T cell differentiation","5/1956","15/18888",0.333333333333333,3.21881390593047,2.9218493774942,0.0146414500871731,0.0874872705959015,0.0690024591321837,"NCKAP1L/SOCS1/IRF1/RUNX3/GPR18",5
"GO:0045059","BP","GO:0045059","positive thymic T cell selection","5/1956","15/18888",0.333333333333333,3.21881390593047,2.9218493774942,0.0146414500871731,0.0874872705959015,0.0690024591321837,"DOCK2/PTPRC/CD74/ZAP70/ITPKB",5
"GO:0045475","BP","GO:0045475","locomotor rhythm","5/1956","15/18888",0.333333333333333,3.21881390593047,2.9218493774942,0.0146414500871731,0.0874872705959015,0.0690024591321837,"ID2/CIART/USP2/EGR1/ZFHX3",5
"GO:0046348","BP","GO:0046348","amino sugar catabolic process","5/1956","15/18888",0.333333333333333,3.21881390593047,2.9218493774942,0.0146414500871731,0.0874872705959015,0.0690024591321837,"RENBP/NPL/CHI3L2/NAGK/CHI3L1",5
"GO:0050966","BP","GO:0050966","detection of mechanical stimulus involved in sensory perception of pain","5/1956","15/18888",0.333333333333333,3.21881390593047,2.9218493774942,0.0146414500871731,0.0874872705959015,0.0690024591321837,"CXCR4/TNF/KCNA1/FYN/ITGA2",5
"GO:0060099","BP","GO:0060099","regulation of phagocytosis, engulfment","5/1956","15/18888",0.333333333333333,3.21881390593047,2.9218493774942,0.0146414500871731,0.0874872705959015,0.0690024591321837,"NCKAP1L/CD36/STAP1/C3/ITGA2",5
"GO:0061307","BP","GO:0061307","cardiac neural crest cell differentiation involved in heart development","5/1956","15/18888",0.333333333333333,3.21881390593047,2.9218493774942,0.0146414500871731,0.0874872705959015,0.0690024591321837,"HES1/CITED2/FOLR1/EDN1/CDC42",5
"GO:0061308","BP","GO:0061308","cardiac neural crest cell development involved in heart development","5/1956","15/18888",0.333333333333333,3.21881390593047,2.9218493774942,0.0146414500871731,0.0874872705959015,0.0690024591321837,"HES1/CITED2/FOLR1/EDN1/CDC42",5
"GO:1902306","BP","GO:1902306","negative regulation of sodium ion transmembrane transport","5/1956","15/18888",0.333333333333333,3.21881390593047,2.9218493774942,0.0146414500871731,0.0874872705959015,0.0690024591321837,"HECW2/OSR1/CAMK2D/ATP1A2/COMMD1",5
"GO:1905153","BP","GO:1905153","regulation of membrane invagination","5/1956","15/18888",0.333333333333333,3.21881390593047,2.9218493774942,0.0146414500871731,0.0874872705959015,0.0690024591321837,"NCKAP1L/CD36/STAP1/C3/ITGA2",5
"GO:0072522","BP","GO:0072522","purine-containing compound biosynthetic process","39/1956","264/18888",0.147727272727273,1.42651979921919,2.37200971554895,0.0146474466477799,0.0874872705959015,0.0690024591321837,"ATP5F1E/NDUFA1/NDUFB1/ATP5ME/QPRT/NMNAT2/ATP5MK/ATP5F1EP2/NDUFB2/PARP10/TMSB4X/NDUFC1/ATP5MF/ATP5MG/NDUFB3/NDUFA2/NDUFA12/ATP5MC2/NMRK1/NDUFA6/ATP5PF/NDUFB4/NDUFS5/NME2P1/PDK2/NPPC/NDUFB6/NDUFB7/GUK1/PRPS1L1/NDUFB11/KYNU/NDUFS4/ACSL5/NDUFA11/NDUFA13/NDUFA3/LDHC/ADA2",39
"GO:0055002","BP","GO:0055002","striated muscle cell development","15/1956","79/18888",0.189873417721519,1.83350159198571,2.52318393913653,0.0146684987604474,0.0874872705959015,0.0690024591321837,"ACTC1/ACTA1/TNNT3/FLNC/MYOM1/PDGFRA/EDN1/MYBPC2/MEF2A/MYOM3/MYL9/NEBL/CAPN3/KRT8/OBSL1",15
"GO:0010812","BP","GO:0010812","negative regulation of cell-substrate adhesion","13/1956","65/18888",0.2,1.93128834355828,2.55627875019402,0.0146733778390907,0.0874872705959015,0.0690024591321837,"MMP14/APOD/ANGPT2/GBP1/PIK3R1/BCL6/FAM107A/SPOCK1/TACSTD2/HOXA7/THBS1/DUSP22/ACVRL1",13
"GO:0035904","BP","GO:0035904","aorta development","13/1956","65/18888",0.2,1.93128834355828,2.55627875019402,0.0146733778390907,0.0874872705959015,0.0690024591321837,"PRDM1/COL3A1/EGR2/HES1/TGFBR2/SOX4/CHD7/LOXL1/ADAMTS6/HEY1/PDE2A/LRP1/ACVRL1",13
"GO:0043903","BP","GO:0043903","regulation of biological process involved in symbiotic interaction","13/1956","65/18888",0.2,1.93128834355828,2.55627875019402,0.0146733778390907,0.0874872705959015,0.0690024591321837,"CD74/HLA-DRB1/CH25H/IFITM3/KRT6A/LY6E/FUCA2/LGALS1/ARG1/GSN/TRIM22/SNX3/MID2",13
"GO:0070059","BP","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","13/1956","65/18888",0.2,1.93128834355828,2.55627875019402,0.0146733778390907,0.0874872705959015,0.0690024591321837,"HERPUD1/HSPA1A/PPP1R15A/TMEM117/SELENOK/DDIT3/PMAIP1/XBP1/PRKN/SELENOS/ATP2A3/CEBPB/CASP4",13
"GO:0001776","BP","GO:0001776","leukocyte homeostasis","19/1956","108/18888",0.175925925925926,1.69881845035219,2.47537062019492,0.0146748494614125,0.0874872705959015,0.0690024591321837,"PDE4B/MEF2C/NCKAP1L/SASH3/CD74/DOCK10/BTK/P2RX7/GPR183/SLC40A1/XKR8/TSC22D3/TNFAIP3/PMAIP1/HCAR2/TNFSF13B/CCR2/CORO1A/ITPKB",19
"GO:1901796","BP","GO:1901796","regulation of signal transduction by p53 class mediator","19/1956","108/18888",0.175925925925926,1.69881845035219,2.47537062019492,0.0146748494614125,0.0874872705959015,0.0690024591321837,"CD74/RPL37/SOX4/MAP2K6/RPL26/RPS20/PMAIP1/TIFAB/DYRK1A/PRKN/USP2/RPL11/RPL23/BDKRB2/SGK1/RPS15/RPS7/SNAI1/ZNF385A",19
"GO:0061041","BP","GO:0061041","regulation of wound healing","23/1956","138/18888",0.166666666666667,1.60940695296524,2.44206993877342,0.014687643968655,0.0874872705959015,0.0690024591321837,"CXCR4/PLAT/APOE/VTN/SERPING1/WNT4/PRKG1/TNFAIP3/HBEGF/ENPP4/PROS1/ADRA2A/XBP1/CD36/ALOX5/TNF/SERPINF2/PDGFRA/EDN1/THBS1/SMOC2/DUOX1/ADTRP",23
"GO:0006164","BP","GO:0006164","purine nucleotide biosynthetic process","38/1956","256/18888",0.1484375,1.43337806748466,2.37284275470389,0.0147177263335327,0.0875779048796375,0.0690739436855006,"ATP5F1E/NDUFA1/NDUFB1/ATP5ME/QPRT/NMNAT2/ATP5MK/ATP5F1EP2/NDUFB2/PARP10/TMSB4X/NDUFC1/ATP5MF/ATP5MG/NDUFB3/NDUFA2/NDUFA12/ATP5MC2/NMRK1/NDUFA6/ATP5PF/NDUFB4/NDUFS5/NME2P1/PDK2/NPPC/NDUFB6/NDUFB7/GUK1/PRPS1L1/NDUFB11/KYNU/NDUFS4/ACSL5/NDUFA11/NDUFA13/NDUFA3/LDHC",38
"GO:0002067","BP","GO:0002067","glandular epithelial cell differentiation","14/1956","72/18888",0.194444444444444,1.87764144512611,2.53589638953473,0.014754297969083,0.087694343307231,0.0691657803354122,"HES1/KLF4/CDH2/CDK6/SOX9/WNT4/BMP2/NKX6-1/GATA6/RARB/AGR2/SIDT2/NFIB/FOXA1",14
"GO:0002064","BP","GO:0002064","epithelial cell development","33/1956","216/18888",0.152777777777778,1.4752897068848,2.38782035927972,0.0147819526233374,0.087694343307231,0.0691657803354122,"PRDM1/CXCR4/GJA1/IL1B/CDH2/SFN/CDKN1A/CDK6/FOXJ1/SOX9/ACTA2/NKX6-1/RARB/KDF1/EDNRB/NPHS1/TNF/PDE2A/SIDT2/STC1/FRZB/ICAM1/PDE4D/FAT1/FOXA1/PLCB1/IL1A/GPX1/S1PR3/SLC4A5/RAP1A/KLF5/MYD88",33
"GO:1903828","BP","GO:1903828","negative regulation of protein localization","33/1956","216/18888",0.152777777777778,1.4752897068848,2.38782035927972,0.0147819526233374,0.087694343307231,0.0691657803354122,"SPI1/APOD/DAB2/ABI3/UCP2/PPP3CA/GBP1/IL1B/APOE/MRAP2/KLF7/CD200/NEO1/ADRA2A/TRIM29/DCLK1/GPM6B/COMMD1/PRKN/CD36/RSAD2/SFRP1/FRMD4A/ENY2/SNX12/INSIG1/SNX3/LEPROT/BMP8A/NDUFAF2/DNAJA1/UBE2J1/ADTRP",33
"GO:0046636","BP","GO:0046636","negative regulation of alpha-beta T cell activation","10/1956","45/18888",0.222222222222222,2.14587593728698,2.61565594621459,0.0150277173336386,0.0888838180848042,0.0701039360713177,"SOCS1/LGALS9B/BCL6/LGALS9C/RUNX3/DAPL1/SMAD7/LOXL3/ZC3H12A/TNFRSF14",10
"GO:0097028","BP","GO:0097028","dendritic cell differentiation","10/1956","45/18888",0.222222222222222,2.14587593728698,2.61565594621459,0.0150277173336386,0.0888838180848042,0.0701039360713177,"HLA-G/IRF8/TGFBR2/CCR7/ITGB8/TRPM2/HLA-B/TMEM176A/BATF/CEBPB",10
"GO:1903573","BP","GO:1903573","negative regulation of response to endoplasmic reticulum stress","10/1956","45/18888",0.222222222222222,2.14587593728698,2.61565594621459,0.0150277173336386,0.0888838180848042,0.0701039360713177,"HERPUD1/HSPA1A/CLU/PPP1R15A/XBP1/HSPA5/PRKN/ALOX5/DNAJB9/SELENOS",10
"GO:0061008","BP","GO:0061008","hepaticobiliary system development","24/1956","146/18888",0.164383561643836,1.58736028237667,2.42150194688196,0.0151345342292019,0.0894258186000283,0.0705314196143136,"CADM1/HES1/UCP2/CITED2/SULF2/VTN/SOX9/WNT4/HGF/TNFAIP3/GATA6/ARID5B/ALDH1A2/XBP1/TGFA/HPN/TNF/FRZB/HMGCS2/RPS15/CEBPB/ITGA2/LSR/GLI1",24
"GO:0001959","BP","GO:0001959","regulation of cytokine-mediated signaling pathway","28/1956","177/18888",0.15819209039548,1.52757270111955,2.39680241974581,0.0152037326900981,0.0897446786346372,0.0707829090750902,"PTPRC/LAPTM5/CXCR4/HSPA1B/HSPA1A/PTPN6/CD74/SYK/ECM1/IRF7/TNFAIP3/CASP1/ISG15/OAS1/PRKN/MAPKAPK2/CARD16/CD24/IL1R2/H2BC11/EDN1/OAS3/STING1/STAP1/ARG1/CCL5/CASP4/USP18",28
"GO:0071887","BP","GO:0071887","leukocyte apoptotic process","20/1956","116/18888",0.172413793103448,1.6649037444468,2.44143005179673,0.0154643877688888,0.0911919002467706,0.0719243534185502,"MEF2C/HCLS1/NFKBIZ/CD74/FOXP1/BTK/P2RX7/CCR7/DOCK8/BCL6/ST3GAL1/TSC22D3/IRF7/HCAR2/CCR5/EFNA1/CCL5/SELENOS/ORMDL3/ITPKB",20
"GO:0031345","BP","GO:0031345","negative regulation of cell projection organization","31/1956","201/18888",0.154228855721393,1.48930195647529,2.37037453952793,0.0156381990690259,0.0921246307156314,0.0726600112533476,"DAB2/EVL/ABI3/HES1/PPP3CA/MYLIP/APOE/EPHA7/DNM3/MAG/SPP1/SEMA4A/LPAR1/DPYSL3/STMN2/SEMA6D/NEO1/B2M/ARHGAP24/EFNA1/MAP2/SPOCK1/STAP1/TACSTD2/SNAPIN/TBC1D30/SEMA6A/FYN/DTNBP1/IL15RA/CDKL3",31
"GO:0050803","BP","GO:0050803","regulation of synapse structure or activity","37/1956","249/18888",0.14859437751004,1.4348929460172,2.34791579972752,0.015671720072273,0.0921378272911777,0.0726704195808519,"MEF2C/ABI3/RAB17/RHOB/PLXNC1/ZNF804A/CDH2/APOE/EPHA7/DNM3/TLR2/SEMA4A/FLRT3/NEURL1/NEGR1/EPHB1/GRID2/CDH8/TNF/EFNA1/GPM6A/GPC4/RAP2A/TUBA1A/NEDD9/SLITRK6/ARC/LRRTM2/CDKL5/IGSF9/FYN/DTNBP1/TPBG/BDNF/NECTIN1/CDC42/NLGN3",37
"GO:1901617","BP","GO:1901617","organic hydroxy compound biosynthetic process","37/1956","249/18888",0.14859437751004,1.4348929460172,2.34791579972752,0.015671720072273,0.0921378272911777,0.0726704195808519,"NR4A2/ZEB2/CD244/DAB2/PLEK/APOE/ALDH2/IP6K3/P2RY6/STAR/CH25H/WNT4/BMP2/PRKG1/CYP3A4/DBH/ASAH1/AKR1D1/DDC/TNF/PMVK/APOB/CYP19A1/SLC27A5/HMGCS2/PTH1R/SPTSSB/INSIG1/SNAI1/ITPKB/HSD17B7/GCH1/LDHC/HMGCS1/PLTP/PTS/IDI1",37
"GO:0072330","BP","GO:0072330","monocarboxylic acid biosynthetic process","34/1956","225/18888",0.151111111111111,1.45919563735515,2.35510389031882,0.0157683623592633,0.0926135819126822,0.0730456540418621,"ACSM3/GATM/PTGDS/IL1B/CD74/LPL/TBXAS1/PLP1/ALDH8A1/DSE/PTGS1/LIPC/PLA2G4A/STAR/ABCD2/ACADL/PTGS2/HSD17B8/ACSM1/UST/CYP3A4/MID1IP1/AKR1D1/RBP1/ALDH1A2/XBP1/ALOX5/DSEL/EDN1/SLC27A5/GAMT/INSIG1/EDN2/LDHC",34
"GO:0010517","BP","GO:0010517","regulation of phospholipase activity","11/1956","52/18888",0.211538461538462,2.04270882491741,2.55906999999368,0.0159017378640944,0.0933039220691036,0.073590135177304,"RGS2/P2RY6/LPAR1/PLCB2/ANXA8L1/PDGFRA/FGFR1/CD86/LRP1/CCL5/ANXA8",11
"GO:0062012","BP","GO:0062012","regulation of small molecule metabolic process","47/1956","331/18888",0.141993957703928,1.37115637684651,2.31541490729823,0.0159257457697746,0.0933518092833256,0.0736279045067139,"NR4A3/CD244/DAB2/PLEK/ADM/IL1B/CD74/SLC7A7/IGF1/TFF3/APOE/DDIT4/P2RX7/P2RY6/STAR/ABCD2/ACADL/PTGS2/SOX9/CH25H/WNT4/BMP2/PRKG1/ZBTB20/MID1IP1/TMSB4X/PMAIP1/SIK1/PRKN/EGR1/ALDOB/TNF/FIS1/APOB/RORA/ACTN3/PDK2/ATP5IF1/MTLN/PTH1R/SELENOS/INSIG1/FMO4/IER3/SNAI1/GPLD1/IGF2",47
"GO:0071277","BP","GO:0071277","cellular response to calcium ion","16/1956","87/18888",0.183908045977011,1.77589732740991,2.46538751889252,0.0160626096226191,0.094060470464065,0.0741868356955539,"MEF2C/FOS/SYT8/FOSB/ALOX5AP/TRPM2/CAMK2D/JUNB/CPNE4/EDN1/TUBA1A/MEF2A/ADGRV1/CAPN3/GPLD1/ITPKB",16
"GO:0007519","BP","GO:0007519","skeletal muscle tissue development","27/1956","170/18888",0.158823529411765,1.53367015517864,2.37563349983409,0.0161001005207311,0.0941863874554386,0.0742861482240181,"ATF3/MEF2C/NR4A1/EGR2/FOS/ACTA1/BTG2/PPP3CA/DMD/CITED2/MYL6/UQCC2/ELN/MYOM1/POPDC3/NEURL1/EPHB1/NPHS1/EGR1/HEYL/ACTN3/ASB2/GPX1/IGF2/KLF5/VAMP5/SKI",27
"GO:0097242","BP","GO:0097242","amyloid-beta clearance","9/1956","39/18888",0.230769230769231,2.22840962718263,2.61001584077976,0.016169343016564,0.0944976187604946,0.0745316207969022,"CLU/APOE/TTPA/MSR1/CD36/TNF/LRP1/ITGB2/C3",9
"GO:0003170","BP","GO:0003170","heart valve development","14/1956","73/18888",0.191780821917808,1.85192032943945,2.47867785197635,0.0165672334439099,0.0962933128946045,0.0759479103926211,"MEF2C/PRDM1/OLFM1/TGFBR2/CDH11/SOX4/SOX9/BMP2/ELN/HEY1/PDE2A/EFNA1/HEYL/SNAI1",14
"GO:0030858","BP","GO:0030858","positive regulation of epithelial cell differentiation","14/1956","73/18888",0.191780821917808,1.85192032943945,2.47867785197635,0.0165672334439099,0.0962933128946045,0.0759479103926211,"BTG1/SFN/PLAAT4/SULT2B1/GDNF/FOXJ1/SOX9/BMP2/NKX6-1/KDF1/CD24/LEF1/AHI1/ACVRL1",14
"GO:0032732","BP","GO:0032732","positive regulation of interleukin-1 production","14/1956","73/18888",0.191780821917808,1.85192032943945,2.47867785197635,0.0165672334439099,0.0962933128946045,0.0759479103926211,"LPL/P2RX7/S100A13/IL16/TLR8/NLRP3/CASP1/LILRA2/CD36/EGR1/TNF/GBP5/HSPB1/MYD88",14
"GO:0042130","BP","GO:0042130","negative regulation of T cell proliferation","14/1956","73/18888",0.191780821917808,1.85192032943945,2.47867785197635,0.0165672334439099,0.0962933128946045,0.0759479103926211,"HLA-G/PTPN6/PLA2G2A/HLA-DRB1/LGALS9B/LGALS9C/FOXJ1/PELI1/CD86/ARG1/TNFRSF14/CEBPB/SFTPD/GPNMB",14
"GO:0042446","BP","GO:0042446","hormone biosynthetic process","13/1956","66/18888",0.196969696969697,1.90202639895891,2.49499751053006,0.0165910223371284,0.0962933128946045,0.0759479103926211,"DAB2/CYP17A1/ADM/WNT4/BMP2/HSD17B8/DIO3/EGR1/CYP19A1/CYP11A1/HSD3B1/DUOX1/HSD17B7",13
"GO:0070613","BP","GO:0070613","regulation of protein processing","13/1956","66/18888",0.196969696969697,1.90202639895891,2.49499751053006,0.0165910223371284,0.0962933128946045,0.0759479103926211,"MMP14/PLAT/SPON1/GAS1/CARD16/HPN/IL1R2/SERPINF2/SNX12/CTSZ/GSN/NOL3/THBS1",13
"GO:1901224","BP","GO:1901224","positive regulation of non-canonical NF-kappaB signal transduction","13/1956","66/18888",0.196969696969697,1.90202639895891,2.49499751053006,0.0165910223371284,0.0962933128946045,0.0759479103926211,"LAPTM5/IL1B/TLR2/NLRP3/NMI/TNF/EDN1/CD86/RPS3/EDA/IFI35/SASH1/TLR7",13
"GO:0007626","BP","GO:0007626","locomotory behavior","31/1956","202/18888",0.153465346534653,1.48192917451254,2.34052085866947,0.016697996107996,0.0967179069026002,0.0762827937474787,"NR4A2/ID2/OXR1/SELENOP/APOE/CIART/ELAVL4/CCND2/GDNF/DPP4/DBH/MEIS1/KCNJ10/CHD7/ATP1A2/NEGR1/PRKN/USP2/EGR1/PDE1B/GAD1/NAV2/APBA1/ZFHX3/TUBA1A/TBCE/SLITRK6/ARRDC3/TMBIM4/GLRB/ZNF385A",31
"GO:0035967","BP","GO:0035967","cellular response to topologically incorrect protein","18/1956","102/18888",0.176470588235294,1.70407795019848,2.42334616630495,0.016712946690395,0.0967179069026002,0.0762827937474787,"ATF3/HERPUD1/HSPA1A/HSPB8/PARP8/BAG3/PPP1R15A/PIK3R1/PACRG/DDIT3/XBP1/DNAJB12/HSPA5/PRKN/KLHL15/AGR2/DNAJB9/SELENOS",18
"GO:0007411","BP","GO:0007411","axon guidance","35/1956","234/18888",0.14957264957265,1.44433957317393,2.32460261218903,0.0167415553382327,0.0967179069026002,0.0762827937474787,"CSF1R/EGR2/EPHA7/NTN4/PLXNA4/ALCAM/KLF7/EPHA3/SEMA4A/GDNF/FLRT3/ETV1/SEMA6D/LMO4/NEO1/EPHB1/RPL24/VANGL2/PTPRM/DLX5/TUBB3/EFNA1/EDN1/EPHA5/CRPPA/FEZ1/IGSF9/SEMA6A/BMPR1B/NFIB/RET/FYN/BDNF/NECTIN1/ARX",35
"GO:0097485","BP","GO:0097485","neuron projection guidance","35/1956","234/18888",0.14957264957265,1.44433957317393,2.32460261218903,0.0167415553382327,0.0967179069026002,0.0762827937474787,"CSF1R/EGR2/EPHA7/NTN4/PLXNA4/ALCAM/KLF7/EPHA3/SEMA4A/GDNF/FLRT3/ETV1/SEMA6D/LMO4/NEO1/EPHB1/RPL24/VANGL2/PTPRM/DLX5/TUBB3/EFNA1/EDN1/EPHA5/CRPPA/FEZ1/IGSF9/SEMA6A/BMPR1B/NFIB/RET/FYN/BDNF/NECTIN1/ARX",35
"GO:0070371","BP","GO:0070371","ERK1 and ERK2 cascade","47/1956","332/18888",0.141566265060241,1.36702638775963,2.29316832776784,0.0167462680428878,0.0967179069026002,0.0762827937474787,"CSF1R/ATF3/PTPRC/DAB2/LMO3/PTPN6/CCN2/PLA2G2A/GBP1/IL1B/CD74/IGF1/APOE/INHBA/EPHA7/CCR7/TF/GPR183/FN1/HLA-DRB1/SYK/DUSP10/PTGER4/DUSP6/CCL2/P2RY6/SOX9/ACTA2/BMP2/NPNT/EPHB1/CD36/RASGRP1/TNF/SERPINF2/PDGFRA/EDN1/ACKR3/ICAM1/CHI3L1/CCL5/SEMA6A/GNAI2/IL1A/RAP1A/TPBG/GPNMB",47
"GO:0001780","BP","GO:0001780","neutrophil homeostasis","6/1956","21/18888",0.285714285714286,2.7589833479404,2.7411432763474,0.0169163073676956,0.0973183268584909,0.0767563535372207,"PDE4B/BTK/XKR8/HCAR2/CCR2/ITPKB",6
"GO:0019370","BP","GO:0019370","leukotriene biosynthetic process","6/1956","21/18888",0.285714285714286,2.7589833479404,2.7411432763474,0.0169163073676956,0.0973183268584909,0.0767563535372207,"ALOX5AP/SYK/PLA2G4A/ALOX5/MGST2/MGST3",6
"GO:0042474","BP","GO:0042474","middle ear morphogenesis","6/1956","21/18888",0.285714285714286,2.7589833479404,2.7411432763474,0.0169163073676956,0.0973183268584909,0.0767563535372207,"RPL38/OSR1/PRRX1/EDN1/FGFR1/INSIG1",6
"GO:0071498","BP","GO:0071498","cellular response to fluid shear stress","6/1956","21/18888",0.285714285714286,2.7589833479404,2.7411432763474,0.0169163073676956,0.0973183268584909,0.0767563535372207,"MEF2C/MMP2/KLF4/MTSS1/PTGS2/TFPI2",6
